Record started: 2021-08-04 20:16:12.616402 (Original fitness from cfg file: 147.61839898198153)
['MDEXEC', 'charmm']
['MDINP', 'Molecules/oac_clap/oac.inp']
['MDOUT', '/dev/shm/oac_clap_opt.log']
['QMOUT', 'Molecules/oac_clap/oac.log']
['PARAM_FILENAME', 'FF_GenOpt_results/oac_clap/parameters.str']
['POPULATION_FILENAME', 'FF_GenOpt_results/oac_clap/lastPopulation_oac_clap.txt']
['LOG_FILENAME', 'FF_GenOpt_results/oac_clap/convergence_oac_clap.log']
['GENERATIONS', '10000']
['POPULATION_SIZE', '200']
['MUTATIONS_PER_GENERATION', '50']
['STEP_SIZE', '0.05']
['CROSSOVER_BLX', '0.7']
['CROSSOVER_SBX', '0.25']
['CROSSOVER_UNIFORM', '0.05']
['MINIMUM_IMPROVEMENT', '0.0001']
['MINIMUM_DIVERSITY', '0.0001']
['PARAMETER', 'oacb1', 'bond', '0', '1000', '340']
['PARAMETER', 'oacb2', 'bond', '0', '1000', '655.5162']
['PARAMETER', 'oacb3', 'bond', '0', '1000', '316.83']
['PARAMETER', 'oaca1', 'angle', '0', '180', '33.0']
['PARAMETER', 'oaca2', 'angle', '0', '180', '79.9417']
['PARAMETER', 'oaca3', 'angle', '0', '180', '70.0']
['PARAMETER', 'oaca4', 'angle', '0', '180', '35.7']
['PARAMETER', 'oacd1', 'dihedral', '-30', '30', '0.0']

Gen	BestF	MeanF	TEvals	GEvals	REvals	t	t/eval	Delta	Improv	Divers
810	49.03	81.71	169461	92378	77083	49908.59	0.29	0.00	0.00	488.85
811	49.03	74.89	169708	92492	77216	49982.28	0.29	0.00	0.00	633.88
812	49.03	68.77	169947	92610	77337	50052.59	0.29	0.00	0.00	496.48
813	49.03	65.18	170165	92720	77445	50117.66	0.29	0.00	0.00	357.51
814	49.03	62.85	170391	92832	77559	50184.36	0.29	0.00	0.00	27.84
815	49.03	60.62	170622	92949	77673	50252.38	0.29	0.00	0.00	43.09
816	49.03	58.56	170849	93063	77786	50322.34	0.29	0.00	0.00	27.35
817	49.03	57.34	171088	93184	77904	50394.52	0.29	0.00	0.00	252.74
818	49.03	56.40	171313	93291	78022	50460.27	0.29	0.00	0.00	31.92
819	49.03	55.46	171535	93404	78131	50525.09	0.29	0.00	0.00	1.21
820	49.03	54.61	171754	93519	78235	50589.79	0.29	0.00	0.00	96.31
821	49.03	54.01	171972	93632	78340	50655.58	0.29	0.00	0.00	38.53
822	49.03	53.48	172207	93745	78462	50727.45	0.29	0.00	0.00	57.88
823	49.03	52.97	172428	93857	78571	50795.93	0.29	0.00	0.00	95.45
824	49.03	52.61	172638	93966	78672	50858.81	0.29	0.00	0.00	25.41
825	49.03	52.20	172858	94081	78777	50923.14	0.29	0.00	0.00	17.23
826	49.03	51.87	173072	94193	78879	50986.33	0.29	0.00	0.00	32.96
827	49.03	51.53	173288	94308	78980	51050.84	0.29	0.00	0.00	5.17
828	49.03	51.32	173500	94419	79081	51113.48	0.29	0.00	0.00	2.98
829	49.03	51.15	173732	94533	79199	51184.24	0.29	0.00	0.00	58.88
830	49.03	50.89	173945	94644	79301	51250.47	0.29	0.00	0.00	47.37
831	49.03	50.71	174161	94756	79405	51315.59	0.29	0.00	0.00	31.18
832	49.03	50.52	174378	94872	79506	51383.26	0.29	0.00	0.00	10.08
833	49.03	50.34	174594	94984	79610	51450.48	0.29	0.00	0.00	2.88
834	49.03	50.19	174808	95097	79711	51513.88	0.29	0.00	0.00	0.00
835	49.03	50.06	175025	95211	79814	51578.62	0.29	0.00	0.00	2.89
836	49.03	49.95	175242	95327	79915	51642.54	0.29	0.00	0.00	12.44
837	49.03	49.84	175458	95442	80016	51706.09	0.29	0.00	0.00	13.14
838	49.03	49.76	175673	95556	80117	51769.62	0.29	0.00	0.00	0.42
839	49.03	49.67	175888	95670	80218	51833.60	0.29	0.00	0.00	0.19
840	49.03	49.60	176103	95784	80319	51896.74	0.29	0.00	0.00	3.09
841	49.03	49.53	176313	95893	80420	51958.59	0.29	0.00	0.00	1.50
842	49.03	49.45	176523	96002	80521	52020.22	0.29	0.00	0.00	4.32
843	49.03	49.39	176738	96116	80622	52084.14	0.29	0.00	0.00	1.79
844	49.03	49.34	176953	96229	80724	52147.52	0.29	0.00	0.00	0.18
845	49.03	49.29	177168	96343	80825	52210.73	0.29	0.00	0.00	0.39
846	49.03	49.25	177382	96456	80926	52272.18	0.29	0.00	0.00	0.07
847	49.03	49.22	177597	96570	81027	52335.47	0.29	0.00	0.00	0.95
848	49.03	49.21	177808	96680	81128	52397.27	0.29	0.00	0.00	0.02
849	49.03	49.19	178023	96794	81229	52460.32	0.29	0.00	0.00	0.60
850	49.03	49.17	178239	96909	81330	52523.36	0.29	0.00	0.00	0.05
851	49.03	49.15	178457	97026	81431	52588.29	0.29	0.00	0.00	0.57
852	49.03	49.14	178671	97139	81532	52650.61	0.29	0.00	0.00	0.99
853	49.03	49.13	178886	97253	81633	52712.75	0.29	0.00	0.00	0.38
854	49.03	49.12	179098	97364	81734	52774.90	0.29	0.00	0.00	0.51
855	49.03	49.11	179308	97473	81835	52836.01	0.29	0.00	0.00	0.17
856	49.03	49.10	179516	97580	81936	52897.12	0.29	0.00	0.00	0.22
857	49.03	49.09	179733	97696	82037	52960.58	0.29	0.00	0.00	0.01
858	49.03	49.08	179952	97814	82138	53024.46	0.29	0.00	0.00	0.15
859	49.03	49.08	180167	97928	82239	53087.98	0.29	0.00	0.00	0.05
860	49.03	49.07	180382	98042	82340	53150.36	0.29	0.00	0.00	0.10
861	49.03	49.07	180593	98152	82441	53212.61	0.29	0.00	0.00	0.01
862	49.03	49.06	180805	98263	82542	53273.86	0.29	0.00	0.00	0.01
863	49.03	49.05	181028	98385	82643	53339.96	0.29	0.00	0.00	0.02
864	49.03	49.05	181240	98496	82744	53402.59	0.29	0.00	0.00	0.03
865	49.03	49.05	181453	98608	82845	53466.69	0.29	0.00	0.00	0.01
866	49.03	49.04	181668	98722	82946	53530.32	0.29	0.00	0.00	0.00
867	49.03	49.04	181883	98836	83047	53593.51	0.29	0.00	0.00	0.01
868	49.03	49.04	182094	98946	83148	53655.42	0.29	0.00	0.00	0.00
869	49.03	49.04	182311	99062	83249	53718.67	0.29	0.00	0.00	0.00
870	49.03	49.04	182524	99174	83350	53781.39	0.29	0.00	0.00	0.00
871	49.03	49.04	182740	99289	83451	53844.91	0.29	0.00	0.00	0.00
872	49.03	49.04	182959	99407	83552	53909.08	0.29	0.00	0.00	0.00
873	49.03	49.04	183170	99517	83653	53970.73	0.29	0.00	0.00	0.00
874	49.03	727.85	183696	99825	83871	54123.57	0.29	0.00	0.00	9739.51
875	49.03	547.79	183973	99938	84035	54205.17	0.29	0.00	0.00	5015.69
876	49.03	437.05	184267	100052	84215	54291.70	0.29	0.00	0.00	30901.04
877	49.03	350.30	184556	100170	84386	54376.99	0.29	0.00	0.00	3600.84
878	49.03	293.54	184820	100284	84536	54454.79	0.29	0.00	0.00	360.39
879	49.03	248.04	185100	100400	84700	54536.81	0.29	0.00	0.00	19140.08
880	49.03	216.73	185343	100517	84826	54611.13	0.29	0.00	0.00	22258.68
881	49.03	197.20	185575	100631	84944	54680.58	0.29	0.00	0.00	144.95
882	49.03	180.94	185839	100745	85094	54759.06	0.29	0.00	0.00	9126.02
883	49.03	168.17	186065	100859	85206	54824.65	0.29	0.00	0.00	560.82
884	49.03	156.33	186307	100970	85337	54894.54	0.29	0.00	0.00	4816.30
885	49.03	145.87	186562	101085	85477	54968.51	0.29	0.00	0.00	10928.74
886	49.03	135.19	186796	101193	85603	55036.21	0.29	0.00	0.00	1029.72
887	49.03	123.08	187036	101304	85732	55107.29	0.29	0.00	0.00	8543.68
888	49.03	110.88	187272	101424	85848	55174.77	0.29	0.00	0.00	625.52
889	49.03	100.60	187506	101538	85968	55243.53	0.29	0.00	0.00	984.46
890	49.03	92.22	187746	101650	86096	55312.97	0.29	0.00	0.00	2449.84
891	49.03	86.51	187971	101761	86210	55378.61	0.29	0.00	0.00	753.22
892	49.03	81.62	188193	101873	86320	55444.13	0.29	0.00	0.00	1153.92
893	49.03	77.32	188440	101981	86459	55516.54	0.29	0.00	0.00	127.34
894	49.03	73.63	188663	102094	86569	55581.23	0.29	0.00	0.00	266.89
895	49.03	70.69	188882	102204	86678	55646.60	0.29	0.00	0.00	785.60
896	49.03	68.42	189114	102315	86799	55714.84	0.29	0.00	0.00	656.62
897	49.03	66.07	189336	102430	86906	55780.63	0.29	0.00	0.00	237.22
898	49.03	63.93	189565	102541	87024	55847.99	0.29	0.00	0.00	242.52
899	49.03	61.96	189807	102654	87153	55917.93	0.29	0.00	0.00	235.62
900	49.03	60.18	190024	102768	87256	55981.74	0.29	0.00	0.00	408.89
901	49.03	58.70	190247	102887	87360	56046.17	0.29	0.00	0.00	117.81
902	49.03	57.27	190471	103002	87469	56112.74	0.29	0.00	0.00	55.64
903	49.03	56.40	190697	103111	87586	56178.93	0.29	0.00	0.00	11.90
904	49.03	55.42	190920	103222	87698	56244.41	0.29	0.00	0.00	26.45
905	49.03	54.43	191132	103333	87799	56306.59	0.29	0.00	0.00	96.26
906	49.03	53.69	191354	103445	87909	56371.28	0.29	0.00	0.00	19.49
907	49.03	52.92	191573	103560	88013	56436.32	0.29	0.00	0.00	1.40
908	49.03	52.28	191785	103670	88115	56499.46	0.29	0.00	0.00	38.10
909	49.03	51.76	191999	103782	88217	56562.93	0.29	0.00	0.00	35.02
910	49.03	51.37	192211	103892	88319	56625.25	0.29	0.00	0.00	49.26
911	49.03	51.09	192418	103998	88420	56686.56	0.29	0.00	0.00	11.91
912	49.03	50.89	192627	104104	88523	56748.51	0.29	0.00	0.00	28.22
913	49.03	50.66	192847	104221	88626	56812.91	0.29	0.00	0.00	3.60
914	49.03	50.44	193057	104330	88727	56874.84	0.29	0.00	0.00	35.84
915	49.03	50.29	193268	104440	88828	56938.13	0.29	0.00	0.00	8.08
916	49.03	50.14	193484	104555	88929	57002.69	0.29	0.00	0.00	0.05
917	49.03	49.99	193701	104671	89030	57067.97	0.29	0.00	0.00	12.53
918	49.03	49.88	193917	104786	89131	57133.08	0.29	0.00	0.00	0.10
919	49.03	49.76	194138	104905	89233	57198.83	0.29	0.00	0.00	15.46
920	49.03	49.68	194348	105014	89334	57261.34	0.29	0.00	0.00	0.04
921	49.03	49.62	194561	105126	89435	57325.04	0.29	0.00	0.00	3.34
922	49.03	49.55	194777	105240	89537	57388.94	0.29	0.00	0.00	2.04
923	49.03	49.50	194989	105351	89638	57451.16	0.29	0.00	0.00	1.95
924	49.03	49.45	195202	105463	89739	57514.04	0.29	0.00	0.00	3.28
925	49.03	49.42	195413	105572	89841	57576.77	0.29	0.00	0.00	7.02
926	49.03	49.38	195622	105681	89941	57639.02	0.29	0.00	0.00	2.51
927	49.03	49.33	195833	105791	90042	57701.23	0.29	0.00	0.00	3.14
928	49.03	49.30	196046	105903	90143	57764.02	0.29	0.00	0.00	1.99
929	49.03	49.27	196261	106017	90244	57827.23	0.29	0.00	0.00	0.93
930	49.03	49.25	196471	106126	90345	57890.19	0.29	0.00	0.00	1.58
931	49.03	49.22	196685	106239	90446	57953.72	0.29	0.00	0.00	1.37
932	49.03	49.20	196900	106353	90547	58017.24	0.29	0.00	0.00	0.36
933	49.03	49.18	197112	106464	90648	58079.26	0.29	0.00	0.00	0.60
934	49.03	49.15	197320	106571	90749	58141.31	0.29	0.00	0.00	0.28
935	49.03	49.13	197533	106683	90850	58203.38	0.29	0.00	0.00	0.16
936	49.03	49.12	197746	106795	90951	58266.77	0.29	0.00	0.00	0.19
937	49.03	49.11	197956	106904	91052	58328.55	0.29	0.00	0.00	0.33
938	49.03	49.10	198174	107020	91154	58393.42	0.29	0.00	0.00	0.29
939	49.03	49.09	198387	107132	91255	58455.57	0.29	0.00	0.00	0.15
940	49.03	49.08	198608	107253	91355	58520.01	0.29	0.00	0.00	0.20
941	49.03	49.07	198823	107367	91456	58582.70	0.29	0.00	0.00	0.09
942	49.03	49.07	199036	107479	91557	58646.58	0.29	0.00	0.00	0.16
943	49.03	49.06	199250	107592	91658	58710.56	0.29	0.00	0.00	0.00
944	49.03	49.06	199463	107704	91759	58774.13	0.29	0.00	0.00	0.10
945	49.03	49.06	199676	107816	91860	58839.15	0.29	0.00	0.00	0.11
946	49.03	49.06	199887	107926	91961	58901.26	0.29	0.00	0.00	0.15
947	49.03	49.05	200099	108037	92062	58963.38	0.29	0.00	0.00	0.15
948	49.03	49.05	200318	108155	92163	59028.60	0.29	0.00	0.00	0.07
949	49.03	49.05	200534	108270	92264	59092.44	0.29	0.00	0.00	0.06
950	49.03	49.05	200743	108378	92365	59153.22	0.29	0.00	0.00	0.13
951	49.03	49.05	200958	108492	92466	59216.42	0.29	0.00	0.00	0.08
952	49.03	49.05	201173	108606	92567	59280.13	0.29	0.00	0.00	0.11
953	49.03	49.05	201381	108713	92668	59341.42	0.29	0.00	0.00	0.00
954	49.03	49.04	201593	108824	92769	59403.01	0.29	0.00	0.00	0.13
955	49.03	49.04	201810	108940	92870	59466.45	0.29	0.00	0.00	0.05
956	49.03	49.04	202023	109052	92971	59528.99	0.29	0.00	0.00	0.09
957	49.03	49.04	202236	109164	93072	59592.04	0.29	0.00	0.00	0.01
958	49.03	49.04	202450	109277	93173	59655.19	0.29	0.00	0.00	0.08
959	49.03	49.04	202662	109388	93274	59717.29	0.29	0.00	0.00	0.02
960	49.03	49.04	202876	109501	93375	59781.64	0.29	0.00	0.00	0.03
961	49.03	49.04	203089	109613	93476	59844.51	0.29	0.00	0.00	0.01
962	49.03	49.04	203298	109721	93577	59906.45	0.29	0.00	0.00	0.01
963	49.03	49.04	203511	109833	93678	59969.59	0.29	0.00	0.00	0.05
964	49.03	49.04	203730	109951	93779	60035.47	0.29	0.00	0.00	0.04
965	49.03	49.04	203940	110060	93880	60097.96	0.29	0.00	0.00	0.02
966	49.03	49.04	204153	110172	93981	60161.02	0.29	0.00	0.00	0.01
967	49.03	49.04	204372	110290	94082	60227.82	0.29	0.00	0.00	0.00
968	49.03	49.04	204584	110401	94183	60291.87	0.29	0.00	0.00	0.01
969	49.03	49.04	204796	110512	94284	60356.38	0.29	0.00	0.00	0.04
970	49.03	49.04	205014	110629	94385	60422.78	0.29	0.00	0.00	0.01
971	49.03	49.04	205228	110742	94486	60486.65	0.29	0.00	0.00	0.02
972	49.03	49.04	205439	110852	94587	60549.69	0.29	0.00	0.00	0.01
973	49.03	49.04	205650	110962	94688	60614.15	0.29	0.00	0.00	0.01
974	49.03	49.03	205860	111071	94789	60676.81	0.29	0.00	0.00	0.01
975	49.03	49.03	206075	111185	94890	60741.85	0.29	0.00	0.00	0.00
976	49.03	49.03	206284	111293	94991	60802.78	0.29	0.00	0.00	0.00
977	49.03	49.03	206502	111410	95092	60867.56	0.29	0.00	0.00	0.02
978	49.03	49.03	206717	111524	95193	60932.24	0.29	0.00	0.00	0.01
979	49.03	49.03	206929	111635	95294	60994.66	0.29	0.00	0.00	0.02
980	49.03	49.03	207144	111749	95395	61057.45	0.29	0.00	0.00	0.00
981	49.03	49.03	207360	111864	95496	61121.80	0.29	0.00	0.00	0.02
982	49.03	49.03	207573	111976	95597	61185.11	0.29	0.00	0.00	0.00
983	49.03	49.03	207783	112085	95698	61248.09	0.29	0.00	0.00	0.00
984	49.03	49.03	207993	112194	95799	61308.60	0.29	0.00	0.00	0.01
985	49.03	49.03	208204	112304	95900	61370.91	0.29	0.00	0.00	0.01
986	49.03	49.03	208416	112415	96001	61433.82	0.29	0.00	0.00	0.00
987	49.03	721.94	208968	112726	96242	61598.69	0.29	0.00	0.00	2548.59
988	49.03	544.77	209287	112843	96444	61692.79	0.29	0.00	0.00	42734.32
989	49.03	412.15	209570	112949	96621	61776.66	0.29	0.00	0.00	12527.98
990	49.03	309.50	209875	113057	96818	61867.73	0.29	0.00	0.00	2251.50
991	49.03	242.80	210152	113168	96984	61948.20	0.29	0.00	0.00	9909.18
992	49.03	208.52	210428	113277	97151	62030.26	0.29	0.00	0.00	108.11
993	49.03	184.05	210683	113389	97294	62106.00	0.29	0.00	0.00	968.43
994	49.03	160.25	210918	113506	97412	62175.51	0.29	0.00	0.00	1042.92
995	49.03	144.84	211159	113621	97538	62246.72	0.29	0.00	0.00	780.41
996	49.03	129.31	211397	113735	97662	62316.86	0.29	0.00	0.00	1994.96
997	49.03	110.84	211648	113850	97798	62391.81	0.29	0.00	0.00	2005.59
998	49.03	96.35	211887	113964	97923	62462.08	0.29	0.00	0.00	543.36
999	49.03	85.45	212125	114075	98050	62531.40	0.29	0.00	0.00	1191.67
1000	49.03	77.71	212358	114191	98167	62599.93	0.29	0.00	0.00	566.03
1001	49.03	72.64	212592	114304	98288	62668.34	0.29	0.00	0.00	5.48
1002	49.03	69.98	212808	114417	98391	62731.69	0.29	0.00	0.00	1161.26
1003	49.03	68.13	213051	114529	98522	62803.31	0.29	0.00	0.00	610.52
1004	49.03	66.17	213269	114643	98626	62867.18	0.29	0.00	0.00	615.36
1005	49.03	64.30	213485	114754	98731	62930.69	0.29	0.00	0.00	395.69
1006	49.03	62.63	213701	114864	98837	62993.82	0.29	0.00	0.00	517.58
1007	49.03	61.00	213920	114979	98941	63059.47	0.29	0.00	0.00	647.23
1008	49.03	59.80	214132	115089	99043	63121.67	0.29	0.00	0.00	63.85
1009	49.03	58.93	214344	115195	99149	63184.00	0.29	0.00	0.00	51.78
1010	49.03	58.08	214562	115308	99254	63247.08	0.29	0.00	0.00	436.01
1011	49.03	57.08	214801	115420	99381	63318.71	0.29	0.00	0.00	0.96
1012	49.03	56.33	215013	115531	99482	63380.87	0.29	0.00	0.00	33.02
1013	49.03	55.49	215222	115639	99583	63441.91	0.29	0.00	0.00	44.05
1014	49.03	54.77	215433	115749	99684	63504.50	0.29	0.00	0.00	103.98
1015	49.03	54.12	215654	115861	99793	63569.54	0.29	0.00	0.00	93.57
1016	49.03	53.52	215870	115973	99897	63632.79	0.29	0.00	0.00	72.87
1017	49.03	52.90	216093	116086	100007	63697.93	0.29	0.00	0.00	195.50
1018	49.03	52.52	216309	116198	100111	63760.99	0.29	0.00	0.00	97.84
1019	49.03	52.11	216528	116314	100214	63825.92	0.29	0.00	0.00	64.50
1020	49.03	51.78	216747	116431	100316	63889.76	0.29	0.00	0.00	93.53
1021	49.03	51.50	216960	116542	100418	63952.75	0.29	0.00	0.00	37.03
1022	49.03	51.25	217179	116659	100520	64018.08	0.29	0.00	0.00	0.08
1023	49.03	51.01	217392	116771	100621	64080.49	0.29	0.00	0.00	9.91
1024	49.03	50.83	217602	116880	100722	64141.91	0.29	0.00	0.00	9.70
1025	49.03	50.68	217816	116993	100823	64205.27	0.29	0.00	0.00	9.74
1026	49.03	50.53	218030	117102	100928	64268.42	0.29	0.00	0.00	2.02
1027	49.03	50.39	218249	117213	101036	64331.41	0.29	0.00	0.00	17.89
1028	49.03	50.26	218462	117325	101137	64394.73	0.29	0.00	0.00	10.09
1029	49.03	50.16	218672	117434	101238	64455.76	0.29	0.00	0.00	14.53
1030	49.03	50.04	218887	117548	101339	64519.73	0.29	0.00	0.00	10.48
1031	49.03	49.92	219101	117660	101441	64583.17	0.29	0.00	0.00	1.38
1032	49.03	49.83	219314	117772	101542	64645.24	0.29	0.00	0.00	12.10
1033	49.03	49.73	219527	117884	101643	64707.87	0.29	0.00	0.00	11.44
1034	49.03	49.66	219733	117989	101744	64768.95	0.29	0.00	0.00	2.88
1035	49.03	49.59	219943	118098	101845	64830.60	0.29	0.00	0.00	1.97
1036	49.03	49.53	220156	118210	101946	64892.72	0.29	0.00	0.00	2.31
1037	49.03	49.48	220368	118322	102046	64955.69	0.29	0.00	0.00	5.51
1038	49.03	49.43	220582	118435	102147	65019.00	0.29	0.00	0.00	5.02
1039	49.03	49.40	220791	118543	102248	65080.94	0.29	0.00	0.00	4.51
1040	49.03	49.37	221003	118654	102349	65143.81	0.29	0.00	0.00	0.91
1041	49.03	49.34	221217	118765	102452	65207.24	0.29	0.00	0.00	2.69
1042	49.03	49.30	221432	118879	102553	65270.60	0.29	0.00	0.00	2.14
1043	49.03	49.27	221649	118994	102655	65334.88	0.29	0.00	0.00	0.60
1044	49.03	49.24	221860	119104	102756	65396.02	0.29	0.00	0.00	0.65
1045	49.03	49.22	222071	119214	102857	65457.86	0.29	0.00	0.00	2.16
1046	49.03	49.20	222285	119326	102959	65519.71	0.29	0.00	0.00	1.24
1047	49.03	49.18	222497	119437	103060	65581.88	0.29	0.00	0.00	0.49
1048	49.03	49.17	222714	119553	103161	65645.97	0.29	0.00	0.00	0.79
1049	49.03	49.15	222924	119662	103262	65708.83	0.29	0.00	0.00	1.77
1050	49.03	49.14	223144	119781	103363	65773.96	0.29	0.00	0.00	3.39
1051	49.03	49.13	223356	119892	103464	65834.86	0.29	0.00	0.00	0.22
1052	49.03	49.13	223568	120003	103565	65897.75	0.29	0.00	0.00	1.49
1053	49.03	49.12	223785	120119	103666	65961.28	0.29	0.00	0.00	0.85
1054	49.03	49.11	223998	120231	103767	66023.82	0.29	0.00	0.00	0.03
1055	49.03	49.11	224213	120345	103868	66087.74	0.29	0.00	0.00	0.43
1056	49.03	49.10	224426	120457	103969	66150.24	0.29	0.00	0.00	1.37
1057	49.03	49.10	224642	120572	104070	66213.80	0.29	0.00	0.00	0.85
1058	49.03	49.09	224857	120686	104171	66277.78	0.29	0.00	0.00	0.23
1059	49.03	49.08	225072	120800	104272	66341.11	0.29	0.00	0.00	0.83
1060	49.03	49.08	225284	120911	104373	66402.81	0.29	0.00	0.00	0.03
1061	49.03	49.08	225495	121021	104474	66465.29	0.29	0.00	0.00	0.26
1062	49.03	49.07	225705	121130	104575	66526.30	0.29	0.00	0.00	0.00
1063	49.03	49.07	225915	121239	104676	66586.50	0.29	0.00	0.00	0.43
1064	49.03	49.07	226124	121347	104777	66648.57	0.29	0.00	0.00	0.46
1065	49.03	49.06	226335	121457	104878	66711.11	0.29	0.00	0.00	0.01
1066	49.03	49.06	226554	121575	104979	66774.95	0.29	0.00	0.00	0.42
1067	49.03	49.06	226765	121685	105080	66837.06	0.29	0.00	0.00	0.32
1068	49.03	49.06	226978	121797	105181	66900.07	0.29	0.00	0.00	0.19
1069	49.03	49.05	227192	121910	105282	66963.02	0.29	0.00	0.00	0.55
1070	49.03	49.05	227404	122021	105383	67026.56	0.29	0.00	0.00	0.02
1071	49.03	49.05	227614	122130	105484	67088.74	0.29	0.00	0.00	0.33
1072	49.03	49.05	227826	122241	105585	67151.09	0.29	0.00	0.00	0.27
1073	49.03	49.05	228041	122355	105686	67214.18	0.29	0.00	0.00	0.28
1074	49.03	49.05	228258	122471	105787	67278.05	0.29	0.00	0.00	0.26
1075	49.03	49.04	228467	122579	105888	67340.60	0.29	0.00	0.00	0.01
1076	49.03	49.04	228687	122698	105989	67404.90	0.29	0.00	0.00	0.00
1077	49.03	49.04	228903	122813	106090	67469.52	0.29	0.00	0.00	0.11
1078	49.03	716.39	229482	123125	106357	67640.14	0.29	0.00	0.00	2928.11
1079	49.03	561.27	229834	123236	106598	67743.01	0.29	0.00	0.00	3813.79
1080	49.03	442.79	230149	123349	106800	67835.93	0.29	0.00	0.00	2405.49
1081	49.03	360.51	230428	123461	106967	67917.08	0.29	0.00	0.00	85856.00
1082	49.03	299.88	230696	123572	107124	67996.24	0.29	0.00	0.00	36313.47
1083	49.03	249.72	230952	123685	107267	68069.56	0.29	0.00	0.00	436.80
1084	49.03	213.07	231201	123797	107404	68142.76	0.29	0.00	0.00	1730.07
1085	49.03	189.78	231479	123911	107568	68224.31	0.29	0.00	0.00	1592.02
1086	49.03	167.01	231725	124019	107706	68296.02	0.29	0.00	0.00	2134.54
1087	49.03	147.00	231982	124133	107849	68371.68	0.29	0.00	0.00	6372.19
1088	49.03	128.26	232220	124243	107977	68442.27	0.29	0.00	0.00	5238.01
1089	49.03	107.26	232474	124356	108118	68516.57	0.29	0.00	0.00	3181.89
1090	49.03	91.90	232710	124466	108244	68586.76	0.29	0.00	0.00	1128.46
1091	49.03	80.51	232933	124575	108358	68652.28	0.29	0.00	0.00	643.45
1092	49.03	73.23	233153	124687	108466	68717.32	0.29	0.00	0.00	822.41
1093	49.03	68.96	233392	124797	108595	68787.11	0.29	0.00	0.00	611.54
1094	49.03	65.99	233613	124908	108705	68852.29	0.29	0.00	0.00	1.14
1095	49.03	63.36	233852	125028	108824	68924.11	0.29	0.00	0.00	38.75
1096	49.03	61.27	234070	125143	108927	68988.30	0.29	0.00	0.00	516.31
1097	49.03	59.84	234286	125254	109032	69052.53	0.29	0.00	0.00	465.77
1098	49.03	58.78	234503	125357	109146	69115.66	0.29	0.00	0.00	24.15
1099	49.03	57.57	234732	125466	109266	69182.91	0.29	0.00	0.00	254.02
1100	49.03	56.67	234947	125577	109370	69246.48	0.29	0.00	0.00	12.06
1101	49.03	55.88	235174	125690	109484	69313.13	0.29	0.00	0.00	136.60
1102	49.03	55.20	235389	125802	109587	69377.17	0.29	0.00	0.00	4.12
1103	49.03	54.63	235606	125912	109694	69440.40	0.29	0.00	0.00	76.75
1104	49.03	54.13	235833	126030	109803	69506.89	0.29	0.00	0.00	47.38
1105	49.03	53.67	236060	126144	109916	69573.57	0.29	0.00	0.00	4.80
1106	49.03	53.17	236276	126258	110018	69637.16	0.29	0.00	0.00	8.69
1107	49.03	52.80	236491	126369	110122	69700.49	0.29	0.00	0.00	36.32
1108	49.03	52.35	236717	126485	110232	69767.64	0.29	0.00	0.00	6.04
1109	49.03	51.97	236941	126600	110341	69834.51	0.29	0.00	0.00	6.11
1110	49.03	51.66	237156	126709	110447	69899.19	0.29	0.00	0.00	3.11
1111	49.03	51.28	237374	126825	110549	69963.89	0.29	0.00	0.00	50.81
1112	49.03	50.99	237589	126938	110651	70027.04	0.29	0.00	0.00	53.45
1113	49.03	50.77	237803	127050	110753	70089.07	0.29	0.00	0.00	70.75
1114	49.03	50.60	238016	127162	110854	70152.16	0.29	0.00	0.00	3.48
1115	49.03	50.44	238230	127274	110956	70214.83	0.29	0.00	0.00	71.52
1116	49.03	50.25	238451	127392	111059	70280.31	0.29	0.00	0.00	5.35
1117	49.03	50.09	238663	127503	111160	70342.83	0.29	0.00	0.00	0.63
1118	49.03	49.97	238879	127618	111261	70406.65	0.29	0.00	0.00	9.12
1119	49.03	49.82	239101	127737	111364	70471.97	0.29	0.00	0.00	21.43
1120	49.03	49.71	239313	127848	111465	70535.32	0.29	0.00	0.00	0.44
1121	49.03	49.60	239529	127961	111568	70599.49	0.29	0.00	0.00	7.02
1122	49.03	49.52	239745	128076	111669	70662.68	0.29	0.00	0.00	1.12
1123	49.03	49.46	239960	128183	111777	70726.22	0.29	0.00	0.00	0.61
1124	49.03	49.40	240173	128296	111877	70789.38	0.29	0.00	0.00	1.07
1125	49.03	49.35	240386	128408	111978	70853.19	0.29	0.00	0.00	2.32
1126	49.03	49.31	240602	128523	112079	70916.87	0.29	0.00	0.00	0.65
1127	49.03	49.27	240822	128642	112180	70981.57	0.29	0.00	0.00	1.12
1128	49.03	49.24	241036	128752	112284	71043.74	0.29	0.00	0.00	0.39
1129	49.03	49.22	241250	128865	112385	71106.74	0.29	0.00	0.00	0.58
1130	49.03	49.20	241464	128978	112486	71169.22	0.29	0.00	0.00	0.42
1131	49.03	49.18	241676	129089	112587	71230.90	0.29	0.00	0.00	2.02
1132	49.03	49.17	241892	129204	112688	71294.74	0.29	0.00	0.00	0.09
1133	49.03	49.16	242103	129314	112789	71356.03	0.29	0.00	0.00	0.97
1134	49.03	49.14	242316	129426	112890	71419.01	0.29	0.00	0.00	0.03
1135	49.03	49.13	242528	129537	112991	71481.80	0.29	0.00	0.00	0.05
