Generation 100
231.28,[441.357, 924.971, 462.262, 27.356, 190.198, 193.165, 79.353, 0.5, 31.439]
231.29,[425.637, 983.424, 450.619, 28.419, 184.391, 199.375, 78.634, 0.613, 30.541]
231.39,[437.989, 992.711, 480.462, 28.488, 187.469, 197.624, 81.717, 0.662, 30.81]
231.44,[436.536, 974.287, 491.661, 28.807, 188.951, 197.422, 83.346, 0.732, 29.264]
231.46,[436.824, 1022.023, 478.151, 29.283, 185.341, 203.785, 80.483, 0.677, 25.168]
231.47,[436.677, 1025.706, 477.86, 29.383, 185.074, 204.559, 80.328, 0.678, 24.458]
231.48,[438.319, 992.094, 468.678, 29.591, 189.65, 199.856, 82.745, 0.698, 29.396]
231.49,[436.684, 968.943, 490.503, 28.362, 186.252, 200.034, 79.741, 0.71, 29.093]
231.51,[435.276, 972.649, 480.196, 28.396, 186.204, 200.001, 82.234, 0.766, 30.743]
231.54,[456.196, 990.588, 485.992, 27.856, 194.714, 200.291, 81.405, 0.523, 29.95]
231.54,[429.729, 1000.0, 468.965, 26.797, 192.137, 191.511, 80.731, 0.888, 27.635]
231.58,[434.977, 999.161, 465.81, 30.048, 188.017, 199.71, 79.234, 0.736, 31.966]
231.59,[433.621, 988.599, 523.655, 28.427, 182.973, 200.284, 83.417, 0.553, 31.037]
231.62,[439.479, 971.941, 482.179, 28.839, 187.293, 197.853, 80.228, 0.709, 29.965]
231.63,[439.71, 971.245, 482.186, 28.967, 187.434, 197.752, 80.391, 0.711, 29.794]
231.67,[440.845, 995.308, 468.972, 28.709, 188.04, 199.604, 79.8, 0.7, 30.042]
231.69,[454.653, 955.941, 488.722, 25.593, 190.737, 196.581, 82.009, 0.575, 33.56]
231.72,[462.232, 991.441, 472.418, 28.769, 198.131, 200.327, 81.967, 0.5, 31.015]
231.73,[440.537, 974.287, 479.015, 28.807, 186.454, 197.422, 83.001, 0.732, 30.672]
231.82,[437.853, 968.473, 512.41, 28.84, 182.01, 199.474, 80.218, 0.625, 29.741]
232.63,[456.196, 1000.0, 485.992, 34.933, 194.714, 198.232, 81.405, 0.791, 29.95]
232.91,[460.092, 1012.811, 465.94, 29.711, 188.018, 199.684, 79.751, 0.771, 22.604]
232.92,[461.428, 1015.461, 466.88, 29.519, 187.641, 200.171, 79.496, 0.75, 22.004]
233.10,[464.723, 1017.937, 466.074, 29.493, 187.825, 200.229, 79.203, 0.753, 21.485]
233.28,[471.466, 969.506, 485.473, 28.438, 188.158, 198.695, 82.75, 0.765, 20.0]
233.64,[180.731, 261.704, 532.247, 136.976, 39.686, 60.463, 62.94, 4.106, 136.953]
234.17,[402.481, 982.941, 454.036, 41.638, 154.721, 173.898, 80.902, 0.503, 29.771]
234.53,[236.768, 311.719, 539.663, 103.307, 191.527, 200.548, 78.776, 0.943, 47.937]
234.91,[426.676, 982.994, 485.534, 33.219, 187.04, 199.8, 79.557, 0.512, 28.9]
234.96,[237.291, 742.184, 517.606, 47.005, 140.516, 161.974, 62.343, 3.709, 72.388]
235.26,[434.92, 991.476, 479.656, 28.197, 184.846, 199.942, 82.253, 0.541, 30.659]
235.45,[437.984, 985.857, 481.153, 26.352, 183.545, 200.0, 80.68, 0.577, 30.522]
235.85,[430.061, 1000.0, 473.93, 21.922, 169.919, 200.0, 73.891, 0.665, 20.0]
235.91,[350.803, 1198.627, 646.116, 44.559, 164.526, 218.795, 73.848, 0.58, 32.999]
236.01,[500.0, 233.752, 535.588, 34.86, 190.973, 195.337, 87.107, 0.698, 20.0]
237.35,[457.014, 173.182, 193.936, 46.903, 139.526, 93.106, 146.288, 3.376, 164.128]
238.01,[297.262, 738.466, 524.063, 36.829, 188.417, 194.598, 83.963, 0.768, 35.72]
238.33,[467.765, 1087.137, 431.126, 35.5, 165.783, 213.536, 106.646, 0.5, 30.563]
238.39,[457.177, 991.902, 460.863, 22.085, 195.0, 189.527, 86.507, 0.657, 26.612]
238.53,[312.958, 745.278, 453.47, 43.277, 175.608, 197.848, 78.237, 0.756, 34.934]
238.60,[426.3, 982.989, 448.351, 31.347, 190.322, 200.097, 83.9, 0.789, 33.431]
238.83,[443.025, 914.637, 481.981, 33.082, 148.554, 204.612, 97.757, 0.5, 22.916]
239.27,[435.003, 983.839, 466.458, 32.584, 188.461, 200.2, 83.048, 0.521, 31.873]
239.79,[394.541, 781.296, 328.647, 30.468, 184.542, 201.282, 116.357, 0.526, 20.0]
240.98,[437.628, 944.701, 485.334, 30.081, 190.254, 199.833, 81.751, 0.796, 23.228]
241.06,[517.959, 1060.938, 470.812, 20.0, 199.488, 172.431, 81.918, 1.092, 33.791]
241.93,[427.817, 1000.0, 443.764, 29.337, 188.943, 199.369, 78.199, 0.664, 26.678]
242.12,[441.627, 822.201, 412.423, 38.261, 174.14, 169.037, 93.018, 0.873, 20.011]
242.13,[441.743, 822.322, 412.319, 38.256, 174.13, 169.018, 93.02, 0.873, 20.0]
243.02,[313.178, 727.37, 476.281, 45.725, 204.986, 200.923, 79.103, 0.514, 38.15]
243.28,[425.776, 997.463, 457.034, 20.359, 191.321, 198.528, 78.407, 0.67, 26.403]
243.72,[425.502, 991.618, 456.385, 28.326, 184.557, 198.845, 82.282, 0.618, 30.0]
244.38,[442.241, 992.496, 474.126, 24.863, 194.952, 196.04, 81.099, 0.874, 20.0]
244.63,[339.503, 649.788, 457.473, 54.166, 158.704, 198.826, 82.837, 0.507, 70.694]
245.19,[443.845, 963.867, 481.38, 26.36, 185.764, 200.0, 83.301, 0.945, 22.877]
245.40,[500.0, 1000.0, 426.699, 20.0, 196.207, 200.0, 89.189, 0.5, 20.0]
246.20,[484.531, 993.557, 496.606, 36.169, 196.076, 194.236, 83.943, 0.599, 20.672]
246.56,[432.433, 988.528, 469.12, 28.091, 184.785, 199.879, 81.143, 0.556, 30.751]
246.64,[395.62, 1013.746, 621.327, 20.0, 182.677, 205.319, 91.37, 0.582, 24.618]
247.30,[431.072, 1052.846, 483.122, 20.0, 200.128, 209.934, 75.955, 0.551, 20.0]
247.44,[467.657, 1097.213, 426.516, 20.0, 204.632, 192.042, 77.069, 0.785, 20.0]
247.45,[437.062, 978.011, 493.32, 26.538, 189.256, 200.001, 82.515, 0.785, 24.366]
247.98,[447.92, 980.284, 489.128, 25.779, 192.7, 199.096, 82.196, 0.787, 23.599]
247.99,[436.955, 979.216, 489.559, 23.277, 181.918, 199.879, 78.76, 0.511, 30.51]
248.16,[428.818, 1001.824, 488.25, 26.354, 185.565, 197.651, 81.02, 0.675, 31.442]
248.25,[439.296, 1000.331, 473.632, 26.047, 194.97, 199.519, 82.487, 0.628, 24.24]
248.25,[377.767, 513.78, 569.655, 31.228, 194.763, 197.484, 87.931, 0.602, 29.721]
248.51,[436.096, 997.52, 478.437, 24.227, 190.976, 199.288, 79.695, 0.708, 20.856]
248.56,[442.898, 993.465, 473.301, 25.078, 196.019, 195.68, 81.259, 0.908, 20.0]
248.58,[434.645, 968.47, 479.619, 26.532, 184.319, 200.0, 83.266, 0.693, 34.464]
248.75,[409.744, 1000.0, 448.528, 31.546, 188.918, 200.0, 79.348, 0.668, 27.198]
248.84,[436.536, 991.871, 491.661, 29.515, 188.951, 199.961, 83.346, 0.776, 29.264]
248.84,[401.438, 1002.483, 434.201, 30.755, 190.02, 200.03, 79.288, 0.729, 26.478]
248.92,[433.167, 990.678, 524.285, 29.223, 182.718, 199.724, 80.845, 0.59, 29.248]
248.98,[449.075, 977.651, 484.261, 26.021, 193.873, 196.812, 80.196, 0.803, 21.578]
249.07,[423.66, 1000.0, 440.08, 29.68, 188.799, 199.985, 77.55, 0.664, 24.752]
249.17,[357.439, 801.648, 515.747, 44.493, 143.081, 200.0, 59.034, 0.5, 46.668]
249.40,[459.503, 967.545, 486.862, 27.091, 190.609, 196.877, 81.986, 0.688, 33.633]
249.82,[424.889, 981.466, 464.272, 33.268, 185.132, 200.0, 86.577, 0.78, 31.86]
249.93,[470.944, 1065.109, 458.709, 45.649, 177.433, 179.204, 98.45, 0.5, 20.0]
249.98,[191.504, 969.593, 505.578, 53.808, 168.887, 195.44, 87.184, 0.5, 28.416]
250.21,[430.295, 993.044, 509.866, 25.531, 190.754, 200.027, 82.876, 0.859, 27.429]
250.68,[425.229, 1000.0, 463.618, 21.267, 181.577, 196.255, 80.271, 0.679, 23.071]

   88.2975	:    0.0008
  249.7875	:  248.0244
  260.8306	:  323.6023
  360.2417	:  365.9225
  408.6806	:  382.0816
  494.7403	:  439.0382
  552.2717	:  478.8444
  676.1477	:  566.6232
  763.4095	:  621.6832
  771.4782	:  729.4220
 1035.3188	: 1019.5964
 1062.7769	: 1090.5725
 1143.6882	: 1138.0529
 1297.3711	: 1208.8622
 1640.6729	: 1332.4757

    0.0000
    0.9929
    1.2407
    1.0158
    0.9349
    0.8874
    0.8670
    0.8380
    0.8144
    0.9455
    0.9848
    1.0262
    0.9951
    0.9318
    0.8122

set f3b1 500.00
set f3b2 1000.00
set f3b2 486.96
set f3a1 20.00
set f3a2 195.77
set f3a3 187.29
set f3a4 87.34
set f3d1 0.50
set f3i1 20.00
