Generation 948
14.32,[329.66, 59.329, 831.056, 515.924, 116.711, 35.96, 47.687, 27.812, 148.562, 3.402, 84.576, 0.381, 4.525, 0.0, 0.001, 83.146]
14.33,[329.687, 59.71, 830.132, 515.795, 116.469, 35.908, 47.463, 27.805, 149.824, 3.621, 83.666, 0.361, 4.537, 0.001, 0.001, 82.692]
14.33,[329.728, 59.935, 829.959, 515.942, 116.423, 35.907, 47.258, 27.756, 149.802, 3.669, 83.603, 0.361, 4.529, 0.002, 0.001, 82.416]
14.33,[329.738, 59.996, 830.295, 515.96, 116.523, 35.919, 47.161, 27.765, 149.414, 3.602, 83.737, 0.366, 4.531, 0.001, 0.001, 82.219]
14.33,[329.734, 59.968, 830.146, 516.019, 116.494, 35.923, 47.148, 27.755, 149.413, 3.641, 83.683, 0.367, 4.529, 0.001, 0.001, 82.227]
14.33,[329.756, 59.876, 829.756, 515.983, 116.411, 35.898, 47.312, 27.754, 149.691, 3.69, 83.433, 0.36, 4.529, 0.002, 0.001, 82.46]
14.33,[329.656, 59.693, 829.884, 515.735, 116.462, 35.916, 47.447, 27.81, 149.206, 3.556, 83.628, 0.359, 4.533, 0.001, 0.001, 82.703]
14.33,[329.811, 60.561, 829.265, 516.28, 116.34, 35.897, 47.162, 27.872, 151.139, 4.261, 82.596, 0.35, 4.55, 0.003, 0.0, 82.358]
14.33,[329.723, 60.017, 830.081, 515.943, 116.452, 35.911, 47.158, 27.773, 149.692, 3.641, 83.574, 0.364, 4.534, 0.001, 0.001, 82.219]
14.33,[329.774, 59.662, 829.905, 516.05, 116.391, 35.91, 47.336, 27.741, 149.313, 3.616, 83.749, 0.364, 4.525, 0.002, 0.001, 82.543]
14.33,[329.699, 60.056, 830.211, 515.956, 116.493, 35.921, 47.157, 27.773, 149.736, 3.646, 83.552, 0.364, 4.529, 0.001, 0.001, 82.324]
14.33,[329.732, 59.974, 830.107, 515.958, 116.472, 35.918, 47.182, 27.762, 149.562, 3.633, 83.624, 0.365, 4.531, 0.002, 0.001, 82.263]
14.33,[329.732, 59.969, 830.087, 515.957, 116.466, 35.917, 47.184, 27.762, 149.569, 3.635, 83.616, 0.365, 4.531, 0.002, 0.001, 82.268]
14.33,[329.721, 59.987, 829.939, 515.944, 116.416, 35.911, 47.179, 27.768, 149.771, 3.661, 83.501, 0.363, 4.533, 0.001, 0.001, 82.264]
14.33,[329.751, 59.84, 829.566, 515.926, 116.314, 35.898, 47.284, 27.748, 149.872, 3.689, 83.444, 0.359, 4.529, 0.002, 0.001, 82.459]
14.33,[329.775, 59.976, 829.505, 515.858, 116.315, 35.902, 47.103, 27.763, 148.763, 3.666, 83.999, 0.371, 4.533, 0.002, 0.001, 82.16]
14.33,[329.771, 59.737, 829.376, 515.925, 116.27, 35.896, 47.305, 27.746, 149.765, 3.686, 83.396, 0.36, 4.528, 0.002, 0.001, 82.488]
14.33,[329.778, 59.636, 829.365, 515.929, 116.216, 35.898, 47.309, 27.729, 149.81, 3.631, 83.459, 0.36, 4.525, 0.002, 0.001, 82.533]
14.33,[329.809, 59.788, 829.98, 515.886, 116.464, 35.915, 47.127, 27.747, 147.857, 3.556, 84.561, 0.377, 4.523, 0.002, 0.001, 82.151]
14.33,[329.809, 59.788, 829.98, 515.886, 116.464, 35.915, 47.127, 27.747, 147.857, 3.556, 84.561, 0.377, 4.523, 0.002, 0.001, 82.151]
14.33,[329.771, 59.733, 829.359, 515.924, 116.265, 35.895, 47.307, 27.745, 149.775, 3.688, 83.387, 0.36, 4.528, 0.002, 0.001, 82.492]
14.33,[329.744, 59.925, 829.651, 515.963, 116.373, 35.895, 47.295, 27.759, 149.882, 3.713, 83.326, 0.358, 4.531, 0.002, 0.001, 82.436]
14.33,[329.774, 59.789, 829.726, 515.99, 116.366, 35.899, 47.312, 27.756, 149.515, 3.705, 83.608, 0.361, 4.528, 0.002, 0.001, 82.54]
14.33,[329.774, 59.746, 829.259, 515.9, 116.235, 35.891, 47.301, 27.749, 149.845, 3.709, 83.347, 0.359, 4.529, 0.002, 0.001, 82.498]
14.33,[329.732, 60.187, 830.209, 515.889, 116.469, 35.904, 47.072, 27.782, 149.492, 3.624, 83.736, 0.366, 4.537, 0.002, 0.001, 82.082]
14.33,[329.762, 59.779, 829.245, 515.907, 116.228, 35.892, 47.293, 27.749, 149.876, 3.71, 83.321, 0.359, 4.529, 0.002, 0.001, 82.475]
14.33,[329.763, 59.774, 829.224, 515.906, 116.222, 35.891, 47.295, 27.749, 149.883, 3.712, 83.314, 0.359, 4.529, 0.002, 0.001, 82.48]
14.34,[329.811, 59.974, 829.265, 515.606, 116.34, 35.844, 47.162, 27.766, 151.139, 4.033, 82.596, 0.335, 4.55, 0.003, 0.0, 82.012]
14.34,[329.961, 60.701, 840.095, 515.565, 114.559, 35.818, 47.543, 27.839, 148.733, 4.15, 82.224, 0.333, 4.504, 0.004, 0.0, 82.077]
