Record started: 2021-08-04 20:15:57.589084 (Original fitness from cfg file: 175.46096400062538)
['MDEXEC', 'charmm']
['MDINP', 'Molecules/oac/oac.inp']
['MDOUT', '/dev/shm/opt.log']
['QMOUT', 'Molecules/oac/oac.log']
['PARAM_FILENAME', 'FF_GenOpt_results/oac/parameters.str']
['POPULATION_FILENAME', 'FF_GenOpt_results/oac/lastPopulation_oac.txt']
['LOG_FILENAME', 'FF_GenOpt_results/oac/convergence_oac.log']
['GENERATIONS', '10000']
['POPULATION_SIZE', '200']
['MUTATIONS_PER_GENERATION', '50']
['STEP_SIZE', '0.05']
['CROSSOVER_BLX', '0.7']
['CROSSOVER_SBX', '0.25']
['CROSSOVER_UNIFORM', '0.05']
['MINIMUM_IMPROVEMENT', '0.0001']
['MINIMUM_DIVERSITY', '0.0001']
['PARAMETER', 'oacb1', 'bond', '0', '600', '340']
['PARAMETER', 'oacb2', 'bond', '0', '600', '655.5162']
['PARAMETER', 'oacb3', 'bond', '0', '600', '316.83']
['PARAMETER', 'oaca1', 'angle', '0', '200', '33.0']
['PARAMETER', 'oaca2', 'angle', '0', '200', '79.9417']
['PARAMETER', 'oaca3', 'angle', '0', '200', '70.0']
['PARAMETER', 'oaca4', 'angle', '0', '200', '35.7']
['PARAMETER', 'oacd1', 'dihedral', '0', '30', '0.0']
['PARAMETER', 'oaci1', 'improper', '0', '200', '71.000']

Gen	BestF	MeanF	TEvals	GEvals	REvals	t	t/eval	Delta	Improv	Divers
955	22.39	24.13	191217	108514	82703	107867.31	0.56	0.00	0.00	7.41
956	22.39	23.86	191433	108621	82812	107988.69	0.56	0.00	0.00	10.50
957	22.39	23.57	191646	108733	82913	108109.21	0.56	0.00	0.00	15.76
958	22.39	23.37	191871	108846	83025	108237.08	0.56	0.00	0.00	6.88
959	22.39	23.14	192089	108963	83126	108358.93	0.56	0.00	0.00	2.88
960	22.39	23.01	192306	109076	83230	108482.58	0.56	0.00	0.00	0.28
961	22.39	22.92	192516	109185	83331	108603.43	0.56	0.00	0.00	3.44
962	22.39	22.84	192726	109294	83432	108721.35	0.56	0.00	0.00	2.13
963	22.39	22.78	192941	109408	83533	108843.35	0.56	0.00	0.00	1.69
964	22.39	22.71	193157	109523	83634	108966.60	0.56	0.00	0.00	2.18
965	22.39	22.67	193369	109634	83735	109091.94	0.56	0.00	0.00	6.03
966	22.39	22.63	193586	109748	83838	109218.60	0.56	0.00	0.00	1.60
967	22.39	22.60	193801	109862	83939	109341.63	0.56	0.00	0.00	0.87
968	22.39	22.58	194013	109973	84040	109463.35	0.56	0.00	0.00	0.81
969	22.39	22.56	194228	110087	84141	109586.38	0.56	0.00	0.00	0.32
970	22.39	22.54	194443	110201	84242	109709.98	0.56	0.00	0.00	0.51
971	22.39	22.53	194657	110314	84343	109831.69	0.56	0.00	0.00	0.47
972	22.39	22.52	194872	110428	84444	109954.28	0.56	0.00	0.00	0.08
973	22.39	22.50	195090	110542	84548	110078.68	0.56	0.00	0.00	0.02
974	22.39	22.49	195307	110657	84650	110199.76	0.56	0.00	0.00	0.32
975	22.39	22.48	195518	110767	84751	110318.92	0.56	0.00	0.00	0.39
976	22.39	22.47	195731	110879	84852	110444.48	0.56	0.00	0.00	0.16
977	22.39	22.46	195947	110994	84953	110563.73	0.56	0.00	0.00	0.17
978	22.39	22.45	196159	111105	85054	110684.35	0.56	0.00	0.00	0.20
979	22.39	22.45	196370	111215	85155	110804.51	0.56	0.00	0.00	0.30
980	22.39	22.44	196589	111331	85258	110925.66	0.56	0.00	0.00	0.16
981	22.39	22.43	196802	111443	85359	111046.85	0.56	0.00	0.00	0.16
982	22.39	22.43	197009	111549	85460	111165.78	0.56	0.00	0.00	0.07
983	22.39	22.43	197229	111668	85561	111292.73	0.56	0.00	0.00	0.10
984	22.39	22.42	197444	111782	85662	111414.97	0.56	0.00	0.00	0.15
985	22.39	22.42	197652	111889	85763	111532.44	0.56	0.00	0.00	0.05
986	22.39	22.42	197864	112000	85864	111654.69	0.56	0.00	0.00	0.01
987	22.39	811.61	198493	112315	86178	111948.81	0.56	0.00	0.00	3670.90
988	22.39	605.89	198853	112430	86423	112118.73	0.56	0.00	0.00	27211.84
989	22.39	442.55	199188	112542	86646	112279.42	0.56	0.00	0.00	26170.90
990	22.39	321.47	199516	112655	86861	112441.50	0.56	0.00	0.00	30648.12
991	22.39	227.78	199813	112770	87043	112587.92	0.56	0.00	0.00	11710.91
992	22.39	179.47	200084	112878	87206	112727.65	0.56	0.00	0.00	1192.75
993	22.39	137.84	200357	112991	87366	112874.13	0.56	0.00	0.00	3601.94
994	22.39	107.10	200627	113106	87521	113021.71	0.56	0.00	0.00	438.96
995	22.39	84.60	200889	113214	87675	113166.62	0.56	0.00	0.00	769.47
996	22.39	69.95	201129	113327	87802	113304.90	0.56	0.00	0.00	174.08
997	22.39	57.79	201352	113440	87912	113430.71	0.56	0.00	0.00	483.31
998	22.39	51.19	201576	113547	88029	113559.30	0.56	0.00	0.00	128.45
999	22.39	45.72	201801	113656	88145	113685.74	0.56	0.00	0.00	621.73
1000	22.39	42.02	202033	113764	88269	113815.65	0.56	0.00	0.00	452.07
1001	22.39	39.33	202253	113875	88378	113941.62	0.56	0.00	0.00	14.29
1002	22.39	37.36	202481	113993	88488	114069.49	0.56	0.00	0.00	279.40
1003	22.39	35.94	202710	114104	88606	114199.27	0.56	0.00	0.00	1117.19
1004	22.39	34.81	202930	114221	88709	114326.27	0.56	0.00	0.00	101.57
1005	22.39	33.80	203155	114334	88821	114455.51	0.56	0.00	0.00	711.54
1006	22.39	32.99	203367	114445	88922	114577.43	0.56	0.00	0.00	832.88
1007	22.39	32.26	203580	114556	89024	114697.50	0.56	0.00	0.00	196.15
1008	22.39	31.57	203807	114673	89134	114828.04	0.56	0.00	0.00	18.97
1009	22.39	30.87	204032	114785	89247	114957.07	0.56	0.00	0.00	15.08
1010	22.39	30.33	204246	114893	89353	115078.90	0.56	0.00	0.00	9.89
1011	22.39	29.86	204461	115006	89455	115199.54	0.56	0.00	0.00	34.16
1012	22.39	29.40	204676	115114	89562	115321.71	0.56	0.00	0.00	52.24
1013	22.39	28.74	204900	115228	89672	115447.78	0.56	0.00	0.00	21.47
1014	22.39	28.17	205122	115345	89777	115576.00	0.56	0.00	0.00	143.21
1015	22.39	27.83	205333	115451	89882	115697.17	0.56	0.00	0.00	38.47
1016	22.39	27.30	205557	115562	89995	115823.12	0.56	0.00	0.00	9.05
1017	22.39	26.74	205777	115673	90104	115952.45	0.56	0.00	0.00	38.67
1018	22.39	26.29	205993	115783	90210	116074.34	0.56	0.00	0.00	68.38
1019	22.39	25.83	206206	115894	90312	116194.44	0.56	0.00	0.00	15.99
1020	22.39	25.26	206426	116012	90414	116319.11	0.56	0.00	0.00	6.50
1021	22.39	24.70	206644	116126	90518	116442.15	0.56	0.00	0.00	6.53
1022	22.39	24.09	206857	116237	90620	116563.97	0.56	0.00	0.00	17.84
1023	22.39	23.72	207070	116349	90721	116688.21	0.56	0.00	0.00	10.73
1024	22.39	23.46	207285	116463	90822	116810.38	0.56	0.00	0.00	3.69
1025	22.39	23.27	207498	116575	90923	116933.71	0.56	0.00	0.00	2.24
1026	22.39	23.16	207707	116683	91024	117054.40	0.56	0.00	0.00	4.75
1027	22.39	23.06	207919	116794	91125	117173.68	0.56	0.00	0.00	2.74
1028	22.39	22.94	208136	116908	91228	117298.69	0.56	0.00	0.00	2.93
1029	22.39	22.85	208348	117019	91329	117421.93	0.56	0.00	0.00	2.21
1030	22.39	22.79	208563	117134	91429	117544.24	0.56	0.00	0.00	9.14
1031	22.39	22.72	208780	117250	91530	117669.34	0.56	0.00	0.00	2.24
1032	22.39	22.68	208990	117359	91631	117789.52	0.56	0.00	0.00	3.82
1033	22.39	22.65	209203	117471	91732	117910.78	0.56	0.00	0.00	0.89
1034	22.39	22.62	209417	117584	91833	118036.17	0.56	0.00	0.00	2.90
1035	22.39	22.59	209632	117698	91934	118159.90	0.56	0.00	0.00	2.19
1036	22.39	22.57	209847	117811	92036	118281.19	0.56	0.00	0.00	1.04
1037	22.39	22.54	210064	117927	92137	118402.16	0.56	0.00	0.00	0.47
1038	22.39	22.52	210279	118041	92238	118525.83	0.56	0.00	0.00	0.77
1039	22.39	22.51	210495	118156	92339	118647.76	0.56	0.00	0.00	0.78
1040	22.39	22.49	210712	118272	92440	118772.62	0.56	0.00	0.00	0.06
1041	22.39	22.49	210925	118384	92541	118894.25	0.56	0.00	0.00	0.75
1042	22.39	22.48	211138	118496	92642	119015.78	0.56	0.00	0.00	0.94
1043	22.39	22.47	211352	118609	92743	119138.40	0.56	0.00	0.00	0.10
1044	22.39	22.46	211564	118720	92844	119260.13	0.56	0.00	0.00	0.00
1045	22.39	22.46	211776	118832	92944	119378.30	0.56	0.00	0.00	0.51
1046	22.39	22.45	211991	118946	93045	119497.90	0.56	0.00	0.00	0.01
1047	22.39	22.44	212199	119053	93146	119614.86	0.56	0.00	0.00	0.23
1048	22.39	22.44	212409	119162	93247	119734.03	0.56	0.00	0.00	0.28
1049	22.39	22.43	212626	119276	93350	119858.80	0.56	0.00	0.00	0.06
1050	22.39	22.43	212836	119385	93451	119977.06	0.56	0.00	0.00	0.11
1051	22.39	22.42	213049	119497	93552	120100.00	0.56	0.00	0.00	0.12
1052	22.39	22.42	213266	119613	93653	120223.63	0.56	0.00	0.00	0.16
1053	22.39	22.41	213481	119727	93754	120348.80	0.56	0.00	0.00	0.05
1054	22.39	22.41	213699	119844	93855	120476.88	0.56	0.00	0.00	0.07
1055	22.39	22.41	213914	119958	93956	120599.11	0.56	0.00	0.00	0.00
1056	22.39	22.40	214129	120072	94057	120720.30	0.56	0.00	0.00	0.08
1057	22.39	22.40	214348	120190	94158	120845.24	0.56	0.00	0.00	0.00
1058	22.39	22.40	214559	120300	94259	120962.68	0.56	0.00	0.00	0.06
1059	22.39	22.40	214774	120414	94360	121074.73	0.56	0.00	0.00	0.03
1060	22.39	22.40	214987	120526	94461	121184.97	0.56	0.00	0.00	0.00
1061	22.39	22.40	215198	120636	94562	121296.81	0.56	0.00	0.00	0.02
1062	22.39	22.40	215409	120746	94663	121409.30	0.56	0.00	0.00	0.02
1063	22.39	22.40	215631	120867	94764	121527.67	0.56	0.00	0.00	0.03
1064	22.39	22.40	215841	120976	94865	121640.74	0.56	0.00	0.00	0.01
1065	22.39	22.40	215953	121087	94866	121697.86	0.56	0.00	0.00	0.01
1066	22.39	22.40	216161	121194	94967	121807.90	0.56	0.00	0.00	0.02
1067	22.39	22.39	216377	121309	95068	121924.49	0.56	0.00	0.00	0.01
1068	22.39	22.39	216586	121417	95169	122035.67	0.56	0.00	0.00	0.01
1069	22.39	22.39	216798	121528	95270	122150.07	0.56	0.00	0.00	0.00
1070	22.39	22.39	217014	121643	95371	122261.32	0.56	0.00	0.00	0.00
1071	22.39	22.39	217230	121758	95472	122375.72	0.56	0.00	0.00	0.00
1072	22.39	779.45	217785	122072	95713	122611.05	0.56	0.00	0.00	25964.07
1073	22.39	610.29	218154	122185	95969	122773.59	0.56	0.00	0.00	17591.44
1074	22.39	480.70	218522	122293	96229	122935.89	0.56	0.00	0.00	8210.29
1075	22.39	364.81	218853	122404	96449	123084.86	0.56	0.00	0.00	8534.87
1076	22.39	279.42	219170	122519	96651	123230.68	0.56	0.00	0.00	1984.17
1077	22.39	227.02	219468	122628	96840	123370.01	0.56	0.00	0.00	7989.41
1078	22.39	179.44	219740	122742	96998	123499.03	0.56	0.00	0.00	306.53
1079	22.39	145.93	220032	122856	97176	123641.46	0.56	0.00	0.00	567.33
1080	22.39	118.84	220304	122969	97335	123776.78	0.56	0.00	0.00	377.37
1081	22.39	94.30	220566	123080	97486	123906.01	0.56	0.00	0.00	149.69
1082	22.39	79.04	220808	123193	97615	124028.94	0.56	0.00	0.00	15.49
1083	22.39	68.02	221046	123301	97745	124149.98	0.56	0.00	0.00	1702.81
1084	22.39	58.70	221276	123413	97863	124265.80	0.56	0.00	0.00	8.54
1085	22.39	52.53	221504	123522	97982	124383.97	0.56	0.00	0.00	251.33
1086	22.39	47.33	221732	123635	98097	124503.03	0.56	0.00	0.00	109.77
1087	22.39	43.88	221948	123744	98204	124619.62	0.56	0.00	0.00	5.69
1088	22.39	41.25	222182	123855	98327	124743.11	0.56	0.00	0.00	96.09
1089	22.39	38.09	222405	123968	98437	124859.54	0.56	0.00	0.00	301.08
1090	22.39	36.10	222628	124077	98551	124980.13	0.56	0.00	0.00	22.07
1091	22.39	33.89	222869	124191	98678	125105.00	0.56	0.00	0.00	64.13
1092	22.39	32.18	223089	124307	98782	125222.51	0.56	0.00	0.00	202.54
1093	22.39	31.00	223306	124418	98888	125338.80	0.56	0.00	0.00	32.06
1094	22.39	30.09	223525	124533	98992	125455.66	0.56	0.00	0.00	184.85
1095	22.39	29.19	223743	124647	99096	125571.15	0.56	0.00	0.00	7.20
1096	22.39	28.59	223956	124759	99197	125684.77	0.56	0.00	0.00	78.54
1097	22.39	28.04	224171	124872	99299	125799.89	0.56	0.00	0.00	85.39
1098	22.39	27.41	224395	124987	99408	125917.70	0.56	0.00	0.00	62.48
1099	22.39	26.71	224628	125101	99527	126037.83	0.56	0.00	0.00	11.74
1100	22.39	26.22	224840	125209	99631	126150.29	0.56	0.00	0.00	7.94
1101	22.39	25.65	225057	125323	99734	126267.78	0.56	0.00	0.00	78.86
1102	22.39	25.18	225270	125434	99836	126383.61	0.56	0.00	0.00	69.51
1103	22.39	24.80	225480	125541	99939	126496.16	0.56	0.00	0.00	33.20
1104	22.39	24.42	225697	125656	100041	126609.59	0.56	0.00	0.00	4.58
1105	22.39	24.14	225911	125766	100145	126722.77	0.56	0.00	0.00	24.34
1106	22.39	23.83	226133	125887	100246	126838.47	0.56	0.00	0.00	12.62
1107	22.39	23.58	226350	126002	100348	126950.38	0.56	0.00	0.00	4.94
1108	22.39	23.36	226565	126114	100451	127064.42	0.56	0.00	0.00	6.08
1109	22.39	23.16	226781	126229	100552	127180.51	0.56	0.00	0.00	1.07
1110	22.39	23.05	226997	126344	100653	127294.68	0.56	0.00	0.00	0.30
1111	22.39	22.97	227209	126455	100754	127406.42	0.56	0.00	0.00	4.96
1112	22.39	22.88	227429	126566	100863	127524.84	0.56	0.00	0.00	2.66
1113	22.39	22.80	227639	126675	100964	127636.12	0.56	0.00	0.00	0.05
1114	22.39	22.74	227849	126784	101065	127746.72	0.56	0.00	0.00	1.41
1115	22.39	22.68	228063	126897	101166	127858.15	0.56	0.00	0.00	0.17
1116	22.39	22.63	228283	127014	101269	127976.49	0.56	0.00	0.00	2.73
1117	22.39	22.60	228493	127123	101370	128085.87	0.56	0.00	0.00	0.21
1118	22.39	22.56	228709	127238	101471	128200.95	0.56	0.00	0.00	0.03
1119	22.39	22.54	228923	127351	101572	128314.92	0.56	0.00	0.00	0.15
1120	22.39	22.52	229133	127460	101673	128427.79	0.56	0.00	0.00	0.25
1121	22.39	22.49	229345	127571	101774	128537.17	0.56	0.00	0.00	0.65
1122	22.39	22.47	229561	127686	101875	128650.08	0.56	0.00	0.00	0.27
1123	22.39	22.45	229777	127801	101976	128763.46	0.56	0.00	0.00	0.10
1124	22.39	22.44	230007	127922	102085	128882.28	0.56	0.00	0.00	0.01
1125	22.39	22.43	230222	128036	102186	128997.33	0.56	0.00	0.00	0.06
1126	22.39	22.42	230435	128147	102288	129110.63	0.56	0.00	0.00	0.01
1127	22.39	22.42	230648	128259	102389	129220.77	0.56	0.00	0.00	0.09
1128	22.39	22.41	230858	128368	102490	129329.69	0.56	0.00	0.00	0.13
1129	22.39	22.41	231075	128484	102591	129443.00	0.56	0.00	0.00	0.01
1130	22.39	22.41	231192	128600	102592	129504.47	0.56	0.00	0.00	0.00
1131	22.39	22.40	231403	128710	102693	129617.01	0.56	0.00	0.00	0.01
1132	22.39	22.40	231613	128819	102794	129727.66	0.56	0.00	0.00	0.01
1133	22.39	22.40	231832	128937	102895	129841.47	0.56	0.00	0.00	0.05
1134	22.39	22.40	232045	129049	102996	129951.86	0.56	0.00	0.00	0.01
1135	22.39	22.40	232262	129165	103097	130065.57	0.56	0.00	0.00	0.02
1136	22.39	22.40	232473	129275	103198	130175.80	0.56	0.00	0.00	0.01
1137	22.39	22.40	232686	129387	103299	130289.07	0.56	0.00	0.00	0.03
1138	22.39	22.40	232900	129500	103400	130403.40	0.56	0.00	0.00	0.01
1139	22.39	22.40	233118	129617	103501	130517.78	0.56	0.00	0.00	0.00
1140	22.39	22.40	233325	129723	103602	130631.81	0.56	0.00	0.00	0.04
1141	22.39	22.40	233536	129833	103703	130754.30	0.56	0.00	0.00	0.00
1142	22.39	22.40	233747	129943	103804	130870.24	0.56	0.00	0.00	0.03
1143	22.39	22.40	233963	130058	103905	130991.19	0.56	0.00	0.00	0.01
1144	22.39	22.39	234175	130169	104006	131114.81	0.56	0.00	0.00	0.00
1145	22.39	22.39	234287	130280	104007	131179.16	0.56	0.00	0.00	0.00
1146	22.39	22.39	234503	130395	104108	131304.33	0.56	0.00	0.00	0.01
1147	22.39	22.39	234716	130507	104209	131426.75	0.56	0.00	0.00	0.00
1148	22.39	22.39	234930	130620	104310	131547.77	0.56	0.00	0.00	0.02
1149	22.39	22.39	235151	130740	104411	131672.52	0.56	0.00	0.00	0.01
1150	22.39	22.39	235366	130854	104512	131792.34	0.56	0.00	0.00	0.00
1151	22.39	22.39	235581	130968	104613	131914.01	0.56	0.00	0.00	0.00
1152	22.39	22.39	235795	131081	104714	132034.98	0.56	0.00	0.00	0.00
1153	22.39	22.39	236007	131192	104815	132153.19	0.56	0.00	0.00	0.01
1154	22.39	22.39	236220	131304	104916	132274.83	0.56	0.00	0.00	0.00
1155	22.39	22.39	236431	131414	105017	132396.76	0.56	0.00	0.00	0.02
1156	22.39	22.39	236642	131524	105118	132516.84	0.56	0.00	0.00	0.00
1157	22.39	22.39	236760	131641	105119	132584.27	0.56	0.00	0.00	0.00
1158	22.39	22.39	236875	131755	105120	132647.89	0.56	0.00	0.00	0.00
1159	22.39	22.39	237091	131870	105221	132772.69	0.56	0.00	0.00	0.00
1160	22.39	22.39	237304	131982	105322	132896.37	0.56	0.00	0.00	0.00
1161	22.39	22.39	237515	132092	105423	133017.48	0.56	0.00	0.00	0.00
1162	22.39	22.39	237632	132208	105424	133085.26	0.56	0.00	0.00	0.00
1163	22.39	22.39	237746	132321	105425	133149.28	0.56	0.00	0.00	0.00
1164	22.39	22.39	237966	132440	105526	133273.00	0.56	0.00	0.00	0.00
1165	22.39	22.39	238181	132554	105627	133395.87	0.56	0.00	0.00	0.00
1166	22.39	22.39	238301	132673	105628	133465.09	0.56	0.00	0.00	0.00
1167	22.39	22.39	238518	132789	105729	133592.29	0.56	0.00	0.00	0.00
1168	22.39	22.39	238734	132904	105830	133716.14	0.56	0.00	0.00	0.00
1169	22.39	22.39	238945	133014	105931	133837.77	0.56	0.00	0.00	0.00
1170	22.39	22.39	239158	133126	106032	133955.82	0.56	0.00	0.00	0.00
1171	22.39	22.39	239367	133234	106133	134074.62	0.56	0.00	0.00	0.00
1172	22.39	22.39	239475	133341	106134	134136.64	0.56	0.00	0.00	0.00
1173	22.39	22.39	239685	133450	106235	134258.23	0.56	0.00	0.00	0.00
1174	22.39	22.39	239901	133565	106336	134380.31	0.56	0.00	0.00	0.00
1175	22.39	22.39	240115	133678	106437	134506.26	0.56	0.00	0.00	0.00
1176	22.39	22.39	240330	133792	106538	134625.00	0.56	0.00	0.00	0.00
1177	22.39	22.39	240543	133904	106639	134748.77	0.56	0.00	0.00	0.00
1178	22.39	22.39	240755	134015	106740	134868.26	0.56	0.00	0.00	0.00
1179	22.39	22.39	240967	134126	106841	134990.34	0.56	0.00	0.00	0.00
1180	22.39	22.39	241177	134235	106942	135111.61	0.56	0.00	0.00	0.00
1181	22.39	22.39	241293	134350	106943	135178.36	0.56	0.00	0.00	0.00
1182	22.39	22.39	241504	134460	107044	135296.87	0.56	0.00	0.00	0.00
1183	22.39	22.39	241719	134574	107145	135420.23	0.56	0.00	0.00	0.00
1184	22.39	22.39	241933	134687	107246	135544.01	0.56	0.00	0.00	0.00
1185	22.39	797.47	242519	135000	107519	135815.21	0.56	0.00	0.00	23299.95
1186	22.39	558.45	242892	135114	107778	135990.61	0.56	0.00	0.00	32567.10
1187	22.39	393.64	243216	135225	107991	136150.88	0.56	0.00	0.00	29321.81
1188	22.39	271.01	243534	135337	108197	136310.47	0.56	0.00	0.00	6451.16
1189	22.39	199.09	243815	135454	108361	136444.00	0.56	0.00	0.00	1029.40
1190	22.39	158.55	244121	135570	108551	136605.87	0.56	0.00	0.00	384.44
1191	22.39	123.56	244398	135685	108713	136752.96	0.56	0.00	0.00	465.07
1192	22.39	103.47	244649	135795	108854	136890.44	0.56	0.00	0.00	25.86
1193	22.39	89.68	244896	135906	108990	137024.73	0.56	0.00	0.00	419.58
1194	22.39	80.68	245135	136019	109116	137155.77	0.56	0.00	0.00	144.67
1195	22.39	74.31	245378	136130	109248	137289.86	0.56	0.00	0.00	224.14
1196	22.39	66.72	245603	136245	109358	137411.72	0.56	0.00	0.00	1233.96
1197	22.39	60.06	245834	136359	109475	137540.03	0.56	0.00	0.00	858.69
1198	22.39	53.58	246062	136474	109588	137666.97	0.56	0.00	0.00	202.56
1199	22.39	49.09	246287	136589	109698	137792.06	0.56	0.00	0.00	264.87
1200	22.39	45.15	246505	136704	109801	137913.95	0.56	0.00	0.00	25.57
1201	22.39	41.95	246742	136815	109927	138051.80	0.56	0.00	0.00	7.97
1202	22.39	38.83	246980	136927	110053	138187.94	0.56	0.00	0.00	197.53
1203	22.39	36.62	247199	137036	110163	138311.35	0.56	0.00	0.00	41.65
1204	22.39	35.05	247417	137148	110269	138435.25	0.56	0.00	0.00	97.41
1205	22.39	33.78	247638	137262	110376	138559.00	0.56	0.00	0.00	165.26
1206	22.39	32.80	247860	137374	110486	138685.52	0.56	0.00	0.00	245.84
1207	22.39	32.08	248076	137487	110589	138805.75	0.56	0.00	0.00	185.01
1208	22.39	31.43	248287	137593	110694	138925.30	0.56	0.00	0.00	50.10
1209	22.39	30.80	248502	137707	110795	139047.96	0.56	0.00	0.00	19.25
1210	22.39	30.16	248729	137821	110908	139178.51	0.56	0.00	0.00	61.00
1211	22.39	29.68	248952	137937	111015	139303.50	0.56	0.00	0.00	25.63
1212	22.39	29.29	249168	138043	111125	139425.27	0.56	0.00	0.00	141.30
1213	22.39	28.69	249387	138158	111229	139549.23	0.56	0.00	0.00	0.28
1214	22.39	27.73	249609	138272	111337	139672.00	0.56	0.00	0.00	15.90
1215	22.39	26.97	249832	138390	111442	139798.06	0.56	0.00	0.00	13.33
1216	22.39	26.44	250048	138504	111544	139923.29	0.56	0.00	0.00	49.69
1217	22.39	26.07	250266	138612	111654	140048.62	0.56	0.00	0.00	70.51
1218	22.39	25.59	250490	138726	111764	140176.32	0.56	0.00	0.00	0.48
1219	22.39	25.21	250706	138841	111865	140298.79	0.56	0.00	0.00	22.22
1220	22.39	24.82	250923	138958	111965	140420.67	0.56	0.00	0.00	16.31
1221	22.39	24.51	251135	139068	112067	140540.31	0.56	0.00	0.00	3.11
1222	22.39	24.18	251348	139180	112168	140661.89	0.56	0.00	0.00	0.85
1223	22.39	23.88	251562	139292	112270	140784.83	0.56	0.00	0.00	3.82
1224	22.39	23.68	251773	139402	112371	140904.57	0.56	0.00	0.00	9.77
1225	22.39	23.49	251983	139511	112472	141025.56	0.56	0.00	0.00	6.13
1226	22.39	23.32	252205	139629	112576	141151.44	0.56	0.00	0.00	6.35
1227	22.39	23.22	252418	139741	112677	141271.90	0.56	0.00	0.00	1.96
1228	22.39	23.13	252629	139851	112778	141394.93	0.56	0.00	0.00	6.64
1229	22.39	23.07	252838	139959	112879	141516.40	0.56	0.00	0.00	1.36
1230	22.39	23.00	253055	140075	112980	141642.83	0.56	0.00	0.00	2.59
1231	22.39	22.94	253275	140194	113081	141768.06	0.56	0.00	0.00	1.52
1232	22.39	22.89	253491	140309	113182	141890.99	0.56	0.00	0.00	1.82
1233	22.39	22.85	253716	140420	113296	142016.79	0.56	0.00	0.00	0.02
1234	22.39	22.80	253928	140531	113397	142138.26	0.56	0.00	0.00	0.05
1235	22.39	22.77	254154	140645	113509	142267.34	0.56	0.00	0.00	2.85
1236	22.39	22.74	254363	140753	113610	142385.39	0.56	0.00	0.00	0.48
1237	22.39	22.71	254579	140868	113711	142507.76	0.56	0.00	0.00	0.05
1238	22.39	22.67	254799	140987	113812	142631.48	0.56	0.00	0.00	3.58
1239	22.39	22.64	255017	141104	113913	142758.15	0.56	0.00	0.00	1.55
1240	22.39	22.61	255230	141216	114014	142878.28	0.56	0.00	0.00	1.95
1241	22.39	22.59	255445	141330	114115	143002.33	0.56	0.00	0.00	0.24
1242	22.39	22.57	255660	141443	114217	143124.64	0.56	0.00	0.00	0.58
1243	22.39	22.56	255875	141554	114321	143244.62	0.56	0.00	0.00	0.45
1244	22.39	22.55	256084	141662	114422	143363.71	0.56	0.00	0.00	0.25
1245	22.39	22.53	256303	141780	114523	143489.74	0.56	0.00	0.00	0.31
1246	22.39	22.52	256517	141893	114624	143610.94	0.56	0.00	0.00	0.53
1247	22.39	22.51	256732	142007	114725	143732.58	0.56	0.00	0.00	0.67
1248	22.39	22.50	256947	142121	114826	143857.65	0.56	0.00	0.00	0.56
1249	22.39	22.48	257161	142234	114927	143981.13	0.56	0.00	0.00	0.48
1250	22.39	22.47	257380	142352	115028	144108.71	0.56	0.00	0.00	0.14
1251	22.39	22.47	257590	142461	115129	144230.93	0.56	0.00	0.00	0.21
1252	22.39	22.46	257801	142571	115230	144353.44	0.56	0.00	0.00	0.14
1253	22.39	22.45	258017	142686	115331	144473.61	0.56	0.00	0.00	0.22
1254	22.39	22.45	258226	142794	115432	144589.29	0.56	0.00	0.00	0.00
1255	22.39	22.44	258438	142905	115533	144710.53	0.56	0.00	0.00	0.10
1256	22.39	22.44	258657	143023	115634	144838.45	0.56	0.00	0.00	0.14
1257	22.39	22.43	258872	143137	115735	144963.41	0.56	0.00	0.00	0.06
1258	22.39	22.43	259083	143247	115836	145085.83	0.56	0.00	0.00	0.11
1259	22.39	22.42	259295	143358	115937	145207.28	0.56	0.00	0.00	0.00
1260	22.39	22.42	259512	143474	116038	145332.95	0.56	0.00	0.00	0.10
1261	22.39	22.42	259726	143587	116139	145456.86	0.56	0.00	0.00	0.06
1262	22.39	22.41	259939	143699	116240	145581.52	0.56	0.00	0.00	0.02
1263	22.39	22.41	260153	143812	116341	145702.19	0.56	0.00	0.00	0.01
1264	22.39	22.41	260367	143925	116442	145827.07	0.56	0.00	0.00	0.02
1265	22.39	22.41	260577	144034	116543	145945.56	0.56	0.00	0.00	0.00
1266	22.39	22.40	260786	144142	116644	146065.97	0.56	0.00	0.00	0.03
1267	22.39	22.40	261001	144256	116745	146187.64	0.56	0.00	0.00	0.01
1268	22.39	22.40	261215	144369	116846	146308.96	0.56	0.00	0.00	0.05
1269	22.39	22.40	261429	144482	116947	146432.30	0.56	0.00	0.00	0.01
1270	22.39	22.40	261642	144594	117048	146553.03	0.56	0.00	0.00	0.02
1271	22.39	22.40	261858	144709	117149	146673.85	0.56	0.00	0.00	0.02
1272	22.39	22.40	262071	144821	117250	146794.12	0.56	0.00	0.00	0.03
1273	22.39	22.40	262282	144931	117351	146913.16	0.56	0.00	0.00	0.02
1274	22.39	22.40	262490	145038	117452	147030.36	0.56	0.00	0.00	0.02
1275	22.39	22.40	262701	145148	117553	147153.54	0.56	0.00	0.00	0.00
1276	22.39	22.40	262917	145263	117654	147275.17	0.56	0.00	0.00	0.01
1277	22.39	22.40	263129	145374	117755	147395.36	0.56	0.00	0.00	0.01
