Record started: 2021-08-04 20:15:09.826392 (Original fitness from cfg file: 1284.450442507655)
['MDEXEC', 'charmm']
['MDINP', 'Molecules/im1h_clap/im1h.inp']
['MDOUT', '/dev/shm/im1h_clap_opt.log']
['QMOUT', 'Molecules/im1h_clap/im1h_init.log']
['PARAM_FILENAME', 'FF_GenOpt_results/im1h_clap/parameters.str']
['POPULATION_FILENAME', 'FF_GenOpt_results/im1h_clap/lastPopulation_im1h_clap.txt']
['LOG_FILENAME', 'FF_GenOpt_results/im1h_clap/convergence_im1h_clap.log']
['GENERATIONS', '10000']
['POPULATION_SIZE', '10']
['MUTATIONS_PER_GENERATION', '50']
['STEP_SIZE', '0.05']
['CROSSOVER_BLX', '0.7']
['CROSSOVER_SBX', '0.25']
['CROSSOVER_UNIFORM', '0.05']
['MINIMUM_IMPROVEMENT', '0.0001']
['MINIMUM_DIVERSITY', '0.0001']
['PARAMETER', 'im1hb1', 'bond', '0', '1000', '340']
['PARAMETER', 'im1hb2', 'bond', '0', '1000', '519.6525']
['PARAMETER', 'im1hb3', 'bond', '0', '1000', '367']
['PARAMETER', 'im1hb4', 'bond', '0', '1000', '426.7151']
['PARAMETER', 'im1hb5', 'bond', '0', '1000', '367']
['PARAMETER', 'im1hb6', 'bond', '0', '1000', '476.6817']
['PARAMETER', 'im1hb7', 'bond', '0', '1000', '336.7752']
['PARAMETER', 'im1hb8', 'bond', '0', '1000', '474']
['PARAMETER', 'im1ha1', 'angle', '0', '120', '33']
['PARAMETER', 'im1ha2', 'angle', '0', '120', '34.9766']
['PARAMETER', 'im1ha3', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1ha4', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1ha5', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1ha6', 'angle', '0', '120', '35']
['PARAMETER', 'im1ha7', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1ha8', 'angle', '0', '120', '35']
['PARAMETER', 'im1ha9', 'angle', '0', '120', '37.4749']
['PARAMETER', 'im1ha10', 'angle', '0', '120', '34.9766']
['PARAMETER', 'im1ha11', 'angle', '0', '120', '34.9766']
['PARAMETER', 'im1ha12', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1hd1', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd2', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd3', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd4', 'dihedral', '-10', '50', '0.062']
['PARAMETER', 'im1hd5', 'dihedral', '-10', '50', '0']
['PARAMETER', 'im1hd6', 'dihedral', '-10', '50', '5.371']
['PARAMETER', 'im1hd7', 'dihedral', '-10', '50', '5.371']
['PARAMETER', 'im1hd8', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd9', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd10', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd11', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd12', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd13', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd14', 'dihedral', '-10', '50', '5.371']
['PARAMETER', 'im1hd15', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd16', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd17', 'dihedral', '-10', '50', '2.324']

Gen	BestF	MeanF	TEvals	GEvals	REvals	t	t/eval	Delta	Improv	Divers
1030	608.60	645.16	194281	116151	78130	59827.49	0.31	0.00	0.00	2.23
1031	608.60	645.00	194493	116256	78237	59892.60	0.31	0.00	0.00	16.28
1032	608.60	644.85	194707	116367	78340	59957.87	0.31	0.00	0.00	0.51
1033	608.60	644.76	194924	116481	78443	60023.75	0.31	0.00	0.00	39.88
1034	608.60	644.59	195137	116593	78544	60089.73	0.31	0.00	0.00	3.10
1035	608.60	644.48	195351	116706	78645	60155.02	0.31	0.00	0.00	682.28
1036	608.60	644.36	195570	116821	78749	60222.35	0.31	0.00	0.00	8.31
1037	608.60	644.22	195784	116933	78851	60288.28	0.31	0.00	0.00	247.63
1038	608.60	644.13	195996	117044	78952	60353.04	0.31	0.00	0.00	1.50
1039	608.60	644.03	196210	117154	79056	60419.05	0.31	0.00	0.00	8.94
1040	608.60	643.93	196430	117268	79162	60486.26	0.31	0.00	0.00	105.67
1041	608.60	643.83	196649	117384	79265	60553.44	0.31	0.00	0.00	51.18
1042	608.60	643.73	196868	117496	79372	60621.03	0.31	0.00	0.00	678.07
1043	608.60	643.61	197081	117606	79475	60686.36	0.31	0.00	0.00	204.14
1044	608.60	643.51	197303	117719	79584	60754.14	0.31	0.00	0.00	24.92
1045	608.60	643.46	197515	117828	79687	60819.43	0.31	0.00	0.00	286.63
1046	608.60	643.39	197732	117939	79793	60884.28	0.31	0.00	0.00	294.64
1047	608.60	643.29	197946	118050	79896	60948.37	0.31	0.00	0.00	6.46
1048	608.60	643.25	198159	118162	79997	61013.79	0.31	0.00	0.00	3.18
1049	608.60	643.18	198386	118276	80110	61083.69	0.31	0.00	0.00	18.89
1050	608.60	643.06	198616	118393	80223	61153.56	0.31	0.00	0.00	48.24
1051	608.60	642.98	198844	118508	80336	61223.61	0.31	0.00	0.00	147.71
1052	608.60	642.91	199057	118620	80437	61288.45	0.31	0.00	0.00	48.08
1053	608.60	642.85	199269	118728	80541	61354.07	0.31	0.00	0.00	593.50
1054	608.60	642.81	199484	118837	80647	61419.50	0.31	0.00	0.00	0.41
1055	608.60	642.71	199698	118947	80751	61484.71	0.31	0.00	0.00	2.75
1056	608.60	642.60	199913	119060	80853	61551.30	0.31	0.00	0.00	27.65
1057	608.60	642.49	200127	119170	80957	61616.39	0.31	0.00	0.00	0.93
1058	608.60	642.40	200344	119285	81059	61683.38	0.31	0.00	0.00	4.50
1059	608.60	642.34	200560	119398	81162	61749.91	0.31	0.00	0.00	50.50
1060	608.60	642.28	200785	119509	81276	61818.48	0.31	0.00	0.00	97.38
1061	608.60	642.18	200999	119621	81378	61884.72	0.31	0.00	0.00	24.06
1062	608.60	642.07	201216	119737	81479	61952.71	0.31	0.00	0.00	1.06
1063	608.60	642.00	201447	119852	81595	62022.87	0.31	0.00	0.00	625.07
1064	608.60	641.92	201670	119969	81701	62089.92	0.31	0.00	0.00	22.24
1065	608.60	641.85	201890	120084	81806	62157.99	0.31	0.00	0.00	1.95
1066	608.60	641.78	202102	120194	81908	62222.69	0.31	0.00	0.00	16.15
1067	608.60	641.69	202318	120306	82012	62289.75	0.31	0.00	0.00	1.22
1068	608.60	641.60	202540	120423	82117	62357.50	0.31	0.00	0.00	13.65
1069	608.60	641.49	202759	120539	82220	62424.09	0.31	0.00	0.00	3.06
1070	608.60	641.40	202982	120655	82327	62492.59	0.31	0.00	0.00	2.33
1071	608.60	641.29	203203	120766	82437	62560.60	0.31	0.00	0.00	16.11
1072	608.60	641.11	203423	120882	82541	62629.05	0.31	0.00	0.00	1.86
1073	608.60	640.96	203639	120993	82646	62695.04	0.31	0.00	0.00	61.61
1074	608.60	640.88	203853	121104	82749	62759.74	0.31	0.00	0.00	799.68
1075	608.60	640.79	204072	121219	82853	62827.43	0.31	0.00	0.00	19.35
1076	608.60	640.67	204296	121334	82962	62895.69	0.31	0.00	0.00	307.23
1077	608.60	640.58	204519	121447	83072	62963.28	0.31	0.00	0.00	412.97
1078	608.60	640.49	204733	121558	83175	63028.94	0.31	0.00	0.00	1.50
1079	608.60	640.38	204960	121674	83286	63097.98	0.31	0.00	0.00	7.50
1080	608.60	640.29	205174	121784	83390	63163.42	0.31	0.00	0.00	3.87
1081	608.60	640.20	205391	121892	83499	63230.28	0.31	0.00	0.00	26.03
1082	608.60	640.10	205602	122002	83600	63295.03	0.31	0.00	0.00	8.13
1083	608.60	640.02	205838	122116	83722	63367.85	0.31	0.00	0.00	13.92
1084	608.60	639.90	206059	122229	83830	63435.84	0.31	0.00	0.00	6.93
1085	608.60	639.79	206278	122341	83937	63504.25	0.31	0.00	0.00	1.58
1086	608.60	639.68	206492	122452	84040	63570.39	0.31	0.00	0.00	494.76
1087	608.60	639.54	206708	122562	84146	63637.25	0.31	0.00	0.00	125.20
1088	608.60	639.41	206925	122670	84255	63704.16	0.31	0.00	0.00	0.21
1089	608.60	639.26	207150	122789	84361	63772.12	0.31	0.00	0.00	16.71
1090	608.60	639.15	207361	122897	84464	63836.52	0.31	0.00	0.00	2.34
1091	608.60	639.05	207581	123010	84571	63903.81	0.31	0.00	0.00	5.68
1092	608.60	638.92	207800	123124	84676	63971.03	0.31	0.00	0.00	66.00
1093	608.60	638.81	208023	123239	84784	64039.28	0.31	0.00	0.00	224.10
1094	608.60	638.65	208258	123359	84899	64111.31	0.31	0.00	0.00	2.44
1095	608.60	638.51	208482	123470	85012	64179.90	0.31	0.00	0.00	2.39
1096	608.60	638.34	208693	123581	85112	64244.21	0.31	0.00	0.00	20.35
1097	608.60	638.21	208917	123698	85219	64312.45	0.31	0.00	0.00	7.14
1098	608.60	638.06	209138	123808	85330	64379.73	0.31	0.00	0.00	318.83
1099	608.60	637.89	209352	123918	85434	64445.95	0.31	0.00	0.00	3.00
1100	608.60	637.74	209562	124028	85534	64510.16	0.31	0.00	0.00	1.72
1101	608.60	637.56	209777	124138	85639	64576.70	0.31	0.00	0.00	15.44
1102	608.60	637.39	209990	124247	85743	64641.54	0.31	0.00	0.00	0.57
1103	608.60	637.23	210209	124354	85855	64708.31	0.31	0.00	0.00	8.64
1104	608.60	637.03	210428	124464	85964	64774.81	0.31	0.00	0.00	8.63
1105	608.60	636.89	210644	124578	86066	64839.31	0.31	0.00	0.00	11.32
1106	608.60	636.78	210854	124687	86167	64903.73	0.31	0.00	0.00	1.13
1107	608.60	636.67	211072	124799	86273	64970.34	0.31	0.00	0.00	134.00
1108	608.60	636.54	211289	124911	86378	65036.49	0.31	0.00	0.00	35.00
1109	608.60	636.38	211510	125028	86482	65103.43	0.31	0.00	0.00	352.12
1110	608.60	636.23	211726	125140	86586	65169.95	0.31	0.00	0.00	15.10
1111	608.60	636.09	211943	125251	86692	65236.06	0.31	0.00	0.00	12.36
1112	608.60	635.94	212174	125363	86811	65306.90	0.31	0.00	0.00	1.40
1113	608.60	635.79	212382	125471	86911	65370.13	0.31	0.00	0.00	10.86
1114	608.60	635.65	212606	125586	87020	65438.58	0.31	0.00	0.00	5.54
1115	608.60	635.57	212821	125695	87126	65504.49	0.31	0.00	0.00	2.90
1116	608.60	635.42	213036	125807	87229	65570.53	0.31	0.00	0.00	5.21
1117	608.60	635.28	213259	125925	87334	65638.88	0.31	0.00	0.00	1.79
1118	608.60	635.14	213485	126037	87448	65706.91	0.31	0.00	0.00	0.74
1119	608.60	634.97	213710	126151	87559	65776.15	0.31	0.00	0.00	1.63
1120	608.60	634.89	213940	126262	87678	65847.17	0.31	0.00	0.00	2.44
1121	608.60	634.81	214178	126385	87793	65919.42	0.31	0.00	0.00	1.66
1122	608.60	634.72	214400	126496	87904	65988.17	0.31	0.00	0.00	110.61
1123	608.60	634.62	214618	126610	88008	66054.54	0.31	0.00	0.00	112.44
1124	608.60	634.56	214836	126724	88112	66120.92	0.31	0.00	0.00	16.74
1125	608.60	634.48	215065	126835	88230	66191.83	0.31	0.00	0.00	8.25
1126	608.60	634.41	215282	126949	88333	66257.82	0.31	0.00	0.00	9.83
1127	608.60	634.33	215503	127060	88443	66325.60	0.31	0.00	0.00	2.30
1128	608.60	634.25	215725	127177	88548	66392.26	0.31	0.00	0.00	15.31
1129	608.60	634.20	215944	127295	88649	66457.97	0.31	0.00	0.00	218.05
1130	608.60	634.15	216161	127407	88754	66523.30	0.31	0.00	0.00	8.76
1131	608.60	634.11	216384	127520	88864	66592.04	0.31	0.00	0.00	589.64
1132	608.60	634.05	216598	127632	88966	66658.12	0.31	0.00	0.00	19.52
1133	608.60	634.00	216816	127747	89069	66725.21	0.31	0.00	0.00	6.25
1134	608.60	633.94	217028	127858	89170	66789.60	0.31	0.00	0.00	4.63
1135	608.60	633.89	217246	127970	89276	66857.24	0.31	0.00	0.00	10.62
1136	608.60	633.83	217457	128080	89377	66922.13	0.31	0.00	0.00	17.25
1137	608.60	633.78	217675	128196	89479	66988.44	0.31	0.00	0.00	984.91
1138	608.60	633.74	217893	128306	89587	67055.82	0.31	0.00	0.00	3.90
1139	608.60	633.68	218105	128416	89689	67121.31	0.31	0.00	0.00	284.45
1140	608.60	633.64	218321	128528	89793	67186.96	0.31	0.00	0.00	10.68
1141	608.60	633.61	218530	128635	89895	67250.82	0.31	0.00	0.00	1.82
1142	608.60	633.55	218744	128744	90000	67317.40	0.31	0.00	0.00	1.46
1143	608.60	633.50	218955	128855	90100	67381.57	0.31	0.00	0.00	532.02
1144	608.60	633.45	219174	128970	90204	67448.86	0.31	0.00	0.00	2.40
1145	608.60	633.38	219395	129086	90309	67517.04	0.31	0.00	0.00	19.67
1146	608.60	633.34	219613	129203	90410	67584.51	0.31	0.00	0.00	2.32
1147	608.60	633.31	219832	129313	90519	67652.52	0.31	0.00	0.00	523.80
1148	608.60	633.27	220043	129423	90620	67717.59	0.31	0.00	0.00	2.25
1149	608.60	633.24	220259	129536	90723	67783.96	0.31	0.00	0.00	1.77
1150	608.60	633.21	220478	129653	90825	67851.74	0.31	0.00	0.00	3.19
1151	608.60	633.18	220704	129761	90943	67921.15	0.31	0.00	0.00	216.47
1152	608.60	633.14	220926	129878	91048	67989.53	0.31	0.00	0.00	1.01
1153	608.60	633.11	221134	129984	91150	68054.06	0.31	0.00	0.00	425.48
1154	608.60	633.08	221352	130099	91253	68121.97	0.31	0.00	0.00	428.65
1155	608.60	633.04	221573	130211	91362	68190.09	0.31	0.00	0.00	0.46
1156	608.60	633.00	221791	130322	91469	68258.27	0.31	0.00	0.00	0.30
1157	608.60	632.97	222012	130433	91579	68326.56	0.31	0.00	0.00	6.60
1158	608.60	632.94	222223	130543	91680	68392.04	0.31	0.00	0.00	1.13
1159	608.60	632.91	222445	130658	91787	68461.09	0.31	0.00	0.00	12.69
1160	608.60	632.61	222665	130772	91893	68528.31	0.31	0.00	0.00	15.94
1161	608.60	632.58	222880	130882	91998	68593.84	0.31	0.00	0.00	1553.10
1162	608.60	632.54	223095	130990	92105	68660.25	0.31	0.00	0.00	1.79
1163	608.60	632.50	223307	131098	92209	68724.66	0.31	0.00	0.00	23.20
1164	608.60	632.45	223529	131211	92318	68793.09	0.31	0.00	0.00	23.30
1165	608.60	632.41	223744	131324	92420	68859.10	0.31	0.00	0.00	68.98
1166	608.60	632.37	223957	131436	92521	68925.28	0.31	0.00	0.00	27.89
1167	608.60	632.33	224174	131551	92623	68991.96	0.31	0.00	0.00	825.34
1168	608.60	632.30	224410	131662	92748	69064.03	0.31	0.00	0.00	44.63
1169	608.60	632.25	224629	131777	92852	69131.00	0.31	0.00	0.00	1445.45
1170	608.60	632.20	224851	131889	92962	69198.90	0.31	0.00	0.00	10.06
1171	608.60	632.17	225065	132002	93063	69264.08	0.31	0.00	0.00	7.94
1172	608.60	632.14	225280	132112	93168	69329.42	0.31	0.00	0.00	2.57
1173	608.60	632.12	225497	132223	93274	69395.87	0.31	0.00	0.00	532.99
1174	608.60	632.08	225719	132335	93384	69463.78	0.31	0.00	0.00	1146.88
1175	608.60	632.06	225931	132445	93486	69528.84	0.31	0.00	0.00	0.87
1176	608.60	631.92	226143	132556	93587	69593.79	0.31	0.00	0.00	54.46
1177	608.60	631.90	226357	132669	93688	69659.34	0.31	0.00	0.00	3.13
1178	608.60	631.86	226574	132783	93791	69725.57	0.31	0.00	0.00	10.08
1179	608.60	631.83	226792	132900	93892	69792.13	0.31	0.00	0.00	34.58
1180	608.60	631.81	227014	133015	93999	69859.75	0.31	0.00	0.00	56.96
1181	608.60	631.78	227228	133128	94100	69925.23	0.31	0.00	0.00	45.68
1182	608.60	631.75	227440	133236	94204	69989.92	0.31	0.00	0.00	52.28
1183	608.60	631.72	227655	133347	94308	70055.71	0.31	0.00	0.00	1259.15
1184	608.60	631.69	227873	133457	94416	70121.58	0.31	0.00	0.00	11.98
1185	608.60	631.67	228082	133565	94517	70185.11	0.31	0.00	0.00	21.98
1186	608.60	631.65	228300	133682	94618	70252.56	0.31	0.00	0.00	58.79
1187	608.60	631.52	228517	133798	94719	70317.94	0.31	0.00	0.00	37.28
1188	608.60	631.50	228740	133915	94825	70386.07	0.31	0.00	0.00	52.99
1189	608.60	631.48	228949	134023	94926	70450.79	0.31	0.00	0.00	24.83
1190	608.60	631.46	229167	134140	95027	70517.49	0.31	0.00	0.00	3.73
1191	608.60	631.44	229382	134253	95129	70583.26	0.31	0.00	0.00	42.89
1192	608.60	631.42	229598	134368	95230	70652.39	0.31	0.00	0.00	1657.62
1193	608.60	631.40	229810	134479	95331	70718.95	0.31	0.00	0.00	4.04
1194	608.60	631.38	230020	134589	95431	70782.98	0.31	0.00	0.00	5.58
1195	608.60	631.37	230241	134703	95538	70850.83	0.31	0.00	0.00	4.73
1196	608.60	631.35	230457	134818	95639	70917.76	0.31	0.00	0.00	2.01
1197	608.60	631.33	230672	134932	95740	70982.35	0.31	0.00	0.00	67.31
1198	608.60	631.32	230882	135041	95841	71046.13	0.31	0.00	0.00	1434.64
1199	608.60	631.30	231092	135151	95941	71109.44	0.31	0.00	0.00	32.41
1200	608.60	631.29	231302	135260	96042	71174.12	0.31	0.00	0.00	37.14
1201	608.60	631.28	231515	135371	96144	71234.73	0.31	0.00	0.00	3444.35
1202	608.60	631.14	231733	135488	96245	71295.86	0.31	0.00	0.00	71.96
1203	608.60	631.12	231951	135604	96347	71356.45	0.31	0.00	0.00	10.82
1204	608.60	630.99	232166	135716	96450	71416.92	0.31	0.00	0.00	3132.24
1205	608.60	630.97	232381	135829	96552	71478.27	0.31	0.00	0.00	1473.16
1206	608.60	630.85	232591	135938	96653	71537.09	0.31	0.00	0.00	4.97
1207	608.60	630.84	232807	136052	96755	71597.48	0.31	0.00	0.00	3.44
1208	608.60	630.83	233021	136165	96856	71657.26	0.31	0.00	0.00	45.94
1209	608.60	630.81	233234	136277	96957	71717.23	0.31	0.00	0.00	26.10
1210	608.60	630.80	233449	136390	97059	71778.59	0.31	0.00	0.00	2935.01
1211	608.60	630.57	233666	136505	97161	71839.28	0.31	0.00	0.00	2092.04
1212	608.60	630.44	233876	136614	97262	71897.95	0.31	0.00	0.00	18.87
1213	608.60	630.43	234088	136725	97363	71958.26	0.31	0.00	0.00	7.89
1214	608.60	630.42	234304	136840	97464	72018.61	0.31	0.00	0.00	73.44
1215	608.60	630.41	234521	136954	97567	72080.00	0.31	0.00	0.00	87.83
1216	608.60	630.29	234733	137065	97668	72139.94	0.31	0.00	0.00	18.96
1217	608.60	630.28	234946	137177	97769	72199.79	0.31	0.00	0.00	2521.88
1218	608.60	630.04	235156	137285	97871	72259.20	0.31	0.00	0.00	1962.99
1219	608.60	629.80	235371	137399	97972	72320.20	0.31	0.00	0.00	18.35
1220	608.60	629.45	235581	137508	98073	72379.77	0.31	0.00	0.00	8.76
1221	608.60	629.21	235798	137623	98175	72441.12	0.31	0.00	0.00	3.78
1222	608.60	629.09	236008	137732	98276	72500.37	0.31	0.00	0.00	37.75
1223	608.60	628.97	236217	137840	98377	72559.69	0.31	0.00	0.00	2063.07
1224	608.60	628.96	236435	137958	98477	72621.48	0.31	0.00	0.00	46.70
1225	608.60	628.61	236645	138067	98578	72680.00	0.31	0.00	0.00	99.35
1226	608.60	628.49	236865	138186	98679	72740.62	0.31	0.00	0.00	122.69
1227	608.60	628.14	237079	138299	98780	72800.38	0.31	0.00	0.00	7.41
1228	608.60	628.02	237295	138414	98881	72860.20	0.31	0.00	0.00	138.16
1229	608.60	627.55	237518	138536	98982	72922.05	0.31	0.00	0.00	10.24
1230	608.60	626.97	237732	138649	99083	72982.06	0.31	0.00	0.00	0.00
1231	608.60	1467.66	238182	138959	99223	73109.60	0.31	0.00	0.00	808.66
1232	608.60	1354.14	238422	139071	99351	73178.17	0.31	0.00	0.00	1237.03
1233	608.60	1275.40	238667	139182	99485	73246.73	0.31	0.00	0.00	1259.54
1234	608.60	1205.91	238918	139298	99620	73318.43	0.31	0.00	0.00	1247.16
1235	608.60	1152.26	239149	139409	99740	73385.67	0.31	0.00	0.00	3168.25
1236	608.60	1113.76	239395	139520	99875	73456.03	0.31	0.00	0.00	252.94
1237	608.60	1077.38	239628	139629	99999	73522.86	0.31	0.00	0.00	2219.32
1238	608.60	1041.51	239867	139743	100124	73591.24	0.31	0.00	0.00	215.56
1239	608.60	1007.66	240102	139853	100249	73659.14	0.31	0.00	0.00	745.27
1240	608.60	978.57	240340	139968	100372	73726.59	0.31	0.00	0.00	2886.72
1241	608.60	953.49	240580	140083	100497	73795.55	0.31	0.00	0.00	1231.27
1242	608.60	932.15	240810	140192	100618	73862.46	0.31	0.00	0.00	1843.90
1243	608.60	909.50	241041	140301	100740	73930.35	0.31	0.00	0.00	64.46
1244	608.60	890.21	241290	140415	100875	74002.06	0.31	0.00	0.00	1439.41
1245	608.60	874.92	241530	140525	101005	74072.45	0.31	0.00	0.00	11613.96
1246	608.60	857.76	241774	140642	101132	74143.26	0.31	0.00	0.00	343.36
1247	608.60	848.01	241999	140751	101248	74207.52	0.31	0.00	0.00	3623.80
1248	608.60	837.45	242230	140858	101372	74273.43	0.31	0.00	0.00	30.89
1249	608.60	826.40	242457	140963	101494	74337.55	0.31	0.00	0.00	134.70
1250	608.60	816.17	242679	141080	101599	74400.00	0.31	0.00	0.00	795.52
1251	608.60	806.13	242916	141195	101721	74467.02	0.31	0.00	0.00	1158.74
1252	608.60	792.55	243139	141309	101830	74531.32	0.31	0.00	0.00	42.29
1253	608.60	780.05	243374	141426	101948	74597.58	0.31	0.00	0.00	106.07
1254	608.60	769.67	243597	141537	102060	74660.25	0.31	0.00	0.00	36.88
1255	608.60	759.28	243813	141644	102169	74720.68	0.31	0.00	0.00	26.35
1256	608.60	748.23	244042	141757	102285	74784.76	0.31	0.00	0.00	35.71
1257	608.60	734.46	244270	141873	102397	74848.30	0.31	0.00	0.00	498.46
1258	608.60	720.15	244501	141985	102516	74912.61	0.31	0.00	0.00	39.03
1259	608.60	706.21	244721	142099	102622	74975.15	0.31	0.00	0.00	22.83
1260	608.60	695.40	244943	142205	102738	75037.56	0.31	0.00	0.00	53.07
1261	608.60	679.71	245160	142318	102842	75098.50	0.31	0.00	0.00	3.81
1262	608.60	670.58	245377	142433	102944	75160.12	0.31	0.00	0.00	262.88
1263	608.60	662.74	245592	142547	103045	75219.67	0.31	0.00	0.00	1.20
1264	608.60	659.10	245800	142654	103146	75277.83	0.31	0.00	0.00	28.74
1265	608.60	654.56	246016	142766	103250	75338.87	0.31	0.00	0.00	26.13
1266	608.60	651.70	246239	142877	103362	75400.96	0.31	0.00	0.00	0.69
1267	608.60	647.19	246455	142986	103469	75461.65	0.31	0.00	0.00	31.09
1268	608.60	644.08	246681	143099	103582	75524.92	0.31	0.00	0.00	1.30
1269	608.60	639.96	246894	143210	103684	75584.05	0.31	0.00	0.00	0.51
1270	608.60	637.21	247107	143322	103785	75644.16	0.31	0.00	0.00	0.81
1271	608.60	634.01	247326	143436	103890	75705.14	0.31	0.00	0.00	3.26
1272	608.60	631.53	247536	143543	103993	75764.77	0.31	0.00	0.00	0.43
1273	608.60	629.03	247757	143659	104098	75825.70	0.31	0.00	0.00	7.60
1274	608.60	625.94	247973	143771	104202	75886.06	0.31	0.00	0.00	1.99
1275	608.60	622.49	248187	143883	104304	75946.12	0.31	0.00	0.00	0.37
1276	608.60	619.18	248405	143997	104408	76007.14	0.31	0.00	0.00	33.92
1277	608.60	617.25	248620	144108	104512	76067.55	0.31	0.00	0.00	0.20
1278	608.60	616.12	248835	144221	104614	76127.20	0.31	0.00	0.00	0.35
1279	608.60	615.75	249045	144330	104715	76186.28	0.31	0.00	0.00	0.88
1280	608.60	615.35	249260	144442	104818	76246.81	0.31	0.00	0.00	15.74
1281	608.60	615.05	249476	144554	104922	76307.25	0.31	0.00	0.00	0.23
1282	608.60	614.73	249688	144664	105024	76366.21	0.31	0.00	0.00	2.40
1283	608.60	614.46	249901	144774	105127	76425.85	0.31	0.00	0.00	0.12
1284	608.60	614.15	250112	144882	105230	76485.60	0.31	0.00	0.00	0.09
1285	608.60	613.80	250325	144992	105333	76546.28	0.31	0.00	0.00	0.35
1286	608.60	613.27	250542	145107	105435	76608.25	0.31	0.00	0.00	0.18
1287	608.60	612.90	250756	145218	105538	76668.48	0.31	0.00	0.00	0.25
1288	608.60	612.31	250968	145327	105641	76727.73	0.31	0.00	0.00	1.49
1289	608.60	611.73	251181	145437	105744	76788.06	0.31	0.00	0.00	2.52
1290	608.60	611.12	251395	145549	105846	76848.49	0.31	0.00	0.00	1.57
1291	608.60	610.42	251610	145661	105949	76908.84	0.31	0.00	0.00	0.49
1292	608.60	610.02	251827	145774	106053	76969.80	0.31	0.00	0.00	0.93
1293	608.60	609.90	252039	145882	106157	77030.23	0.31	0.00	0.00	4.03
1294	608.60	609.79	252250	145992	106258	77089.87	0.31	0.00	0.00	0.05
1295	608.60	609.66	252471	146111	106360	77152.00	0.31	0.00	0.00	0.51
1296	608.58	609.53	252586	146225	106361	77184.17	0.31	0.02	0.00	0.67
1297	608.58	609.44	252804	146337	106467	77244.93	0.31	0.00	0.00	2.15
1298	608.58	609.36	253024	146455	106569	77307.29	0.31	0.00	0.00	0.04
1299	608.58	609.31	253242	146571	106671	77368.60	0.31	0.00	0.00	0.02
1300	608.53	609.25	253359	146687	106672	77402.15	0.31	0.06	0.00	0.51
1301	608.53	609.22	253570	146795	106775	77461.48	0.31	0.00	0.00	0.31
1302	608.53	609.18	253785	146908	106877	77521.36	0.31	0.00	0.00	0.47
1303	608.53	609.14	254003	147020	106983	77582.55	0.31	0.00	0.00	2.05
1304	608.53	609.09	254219	147135	107084	77642.70	0.31	0.00	0.00	0.29
1305	608.53	609.04	254439	147253	107186	77704.55	0.31	0.00	0.00	0.23
1306	608.37	609.00	254557	147370	107187	77738.41	0.31	0.16	0.00	0.63
1307	608.37	608.96	254772	147483	107289	77797.90	0.31	0.00	0.00	0.73
1308	608.37	608.92	254986	147595	107391	77856.94	0.31	0.00	0.00	0.45
1309	608.27	608.89	255098	147706	107392	77888.29	0.31	0.10	0.00	0.52
1310	608.25	608.85	255211	147818	107393	77919.85	0.31	0.01	0.00	1.34
1311	608.25	608.81	255425	147930	107495	77981.04	0.31	0.00	0.00	0.25
1312	608.22	608.77	255537	148041	107496	78012.44	0.31	0.04	0.00	0.48
1313	608.22	608.74	255750	148153	107597	78072.13	0.31	0.00	0.00	0.34
1314	608.22	608.70	255968	148269	107699	78133.69	0.31	0.00	0.00	1.26
1315	608.07	608.64	256087	148387	107700	78167.58	0.31	0.15	0.00	0.46
1316	608.05	608.60	256204	148503	107701	78200.91	0.31	0.02	0.00	0.49
1317	608.02	608.57	256315	148613	107702	78231.93	0.31	0.03	0.00	1.37
1318	608.02	608.53	256528	148724	107804	78291.24	0.31	0.00	0.00	3.75
1319	608.02	608.50	256738	148833	107905	78350.44	0.31	0.00	0.00	0.21
1320	608.02	608.47	256952	148943	108009	78410.29	0.31	0.00	0.00	0.34
1321	607.98	608.43	257067	149057	108010	78442.40	0.31	0.05	0.00	0.73
1322	607.98	608.39	257281	149167	108114	78502.41	0.31	0.00	0.00	0.23
1323	607.92	608.36	257398	149283	108115	78535.87	0.31	0.05	0.00	0.21
1324	607.92	608.33	257610	149394	108216	78594.98	0.31	0.00	0.00	0.34
1325	607.92	608.30	257822	149505	108317	78654.17	0.31	0.00	0.00	0.41
1326	607.92	608.28	258038	149619	108419	78714.03	0.31	0.00	0.00	0.16
