Record started: 2021-08-04 20:16:00.335245 (Original fitness from cfg file: 144.5798283399431)
['MDEXEC', 'charmm']
['MDINP', 'Molecules/otf_clap/otf.inp']
['MDOUT', '/dev/shm/otf_clap_opt.log']
['QMOUT', 'Molecules/otf_clap/otf.log']
['PARAM_FILENAME', 'FF_GenOpt_results/otf_clap/parameters.str']
['POPULATION_FILENAME', 'FF_GenOpt_results/otf_clap/lastPopulation_otf_clap.txt']
['LOG_FILENAME', 'FF_GenOpt_results/otf_clap/convergence_otf_clap.log']
['GENERATIONS', '10000']
['POPULATION_SIZE', '200']
['MUTATIONS_PER_GENERATION', '50']
['STEP_SIZE', '0.05']
['CROSSOVER_BLX', '0.7']
['CROSSOVER_SBX', '0.25']
['CROSSOVER_UNIFORM', '0.05']
['MINIMUM_IMPROVEMENT', '0.0001']
['MINIMUM_DIVERSITY', '0.0001']
['PARAMETER', 'otfb1', 'bond', '0', '1000', '441.6']
['PARAMETER', 'otfb2', 'bond', '0', '1000', '232.9']
['PARAMETER', 'otfb3', 'bond', '0', '1000', '636.6']
['PARAMETER', 'otfa1', 'angle', '0', '200', '103.90']
['PARAMETER', 'otfa2', 'angle', '0', '200', '115.72']
['PARAMETER', 'otfa3', 'angle', '0', '200', '93.27']
['PARAMETER', 'otfa4', 'angle', '0', '200', '82.88']
['PARAMETER', 'otfd1', 'dihedral', '-20', '20', '0.173']

Gen	BestF	MeanF	TEvals	GEvals	REvals	t	t/eval	Delta	Improv	Divers
1894	37.12	37.70	396038	214551	181487	117501.89	0.30	0.00	0.00	0.74
1895	37.12	37.69	396249	214661	181588	117564.67	0.30	0.00	0.00	2.98
1896	37.12	37.69	396464	214775	181689	117628.89	0.30	0.00	0.00	19.01
1897	37.12	37.68	396676	214886	181790	117692.28	0.30	0.00	0.00	0.92
1898	37.12	37.68	396895	215004	181891	117756.69	0.30	0.00	0.00	14.86
1899	37.12	37.67	397112	215120	181992	117820.21	0.30	0.00	0.00	0.81
1900	37.12	37.66	397328	215235	182093	117884.31	0.30	0.00	0.00	0.70
1901	37.12	37.66	397546	215352	182194	117949.93	0.30	0.00	0.00	5.78
1902	37.12	37.65	397759	215464	182295	118012.79	0.30	0.00	0.00	6.06
1903	37.12	37.65	397971	215575	182396	118075.94	0.30	0.00	0.00	2.82
1904	37.12	37.65	398184	215687	182497	118139.46	0.30	0.00	0.00	0.93
1905	37.12	37.64	398396	215798	182598	118202.24	0.30	0.00	0.00	5.38
1906	37.12	37.64	398609	215910	182699	118264.17	0.30	0.00	0.00	0.14
1907	37.12	37.64	398818	216019	182799	118326.73	0.30	0.00	0.00	0.81
1908	37.12	37.64	399032	216132	182900	118391.02	0.30	0.00	0.00	1.98
1909	37.12	37.63	399244	216243	183001	118452.77	0.30	0.00	0.00	0.37
1910	37.12	37.63	399458	216356	183102	118515.90	0.30	0.00	0.00	2.80
1911	37.12	37.63	399670	216467	183203	118577.85	0.30	0.00	0.00	0.45
1912	37.12	37.63	399883	216579	183304	118640.51	0.30	0.00	0.00	6.17
1913	37.12	37.63	400092	216687	183405	118701.55	0.30	0.00	0.00	3.28
1914	37.12	37.63	400305	216799	183506	118764.79	0.30	0.00	0.00	1.31
1915	37.12	37.63	400517	216910	183607	118827.38	0.30	0.00	0.00	1.21
1916	37.12	37.62	400734	217026	183708	118891.37	0.30	0.00	0.00	0.31
1917	37.12	37.62	400946	217137	183809	118954.14	0.30	0.00	0.00	0.42
1918	37.12	37.62	401155	217245	183910	119015.42	0.30	0.00	0.00	0.44
1919	37.12	37.62	401372	217361	184011	119079.09	0.30	0.00	0.00	1.19
1920	37.12	37.62	401584	217472	184112	119142.14	0.30	0.00	0.00	3.20
1921	37.12	37.62	401799	217586	184213	119206.02	0.30	0.00	0.00	0.41
1922	37.12	37.61	402018	217704	184314	119270.08	0.30	0.00	0.00	0.17
1923	37.12	37.61	402233	217818	184415	119334.19	0.30	0.00	0.00	2.23
1924	37.12	37.61	402449	217933	184516	119398.19	0.30	0.00	0.00	0.76
1925	37.12	37.61	402666	218049	184617	119461.47	0.30	0.00	0.00	9.71
1926	37.12	37.61	402880	218162	184718	119524.34	0.30	0.00	0.00	0.30
1927	37.12	37.61	403087	218268	184819	119585.41	0.30	0.00	0.00	0.29
1928	37.12	37.60	403302	218383	184919	119647.70	0.30	0.00	0.00	9.55
1929	37.12	37.60	403516	218496	185020	119711.00	0.30	0.00	0.00	0.62
1930	37.12	37.60	403728	218607	185121	119773.66	0.30	0.00	0.00	0.25
1931	37.12	37.60	403944	218722	185222	119837.45	0.30	0.00	0.00	0.08
1932	37.12	37.60	404153	218830	185323	119898.61	0.30	0.00	0.00	0.07
1933	37.12	37.60	404366	218942	185424	119961.25	0.30	0.00	0.00	3.44
1934	37.12	37.60	404574	219049	185525	120021.38	0.30	0.00	0.00	0.09
1935	37.12	37.60	404788	219162	185626	120084.16	0.30	0.00	0.00	2.53
1936	37.12	37.60	405005	219278	185727	120148.54	0.30	0.00	0.00	0.66
1937	37.12	37.59	405219	219391	185828	120212.12	0.30	0.00	0.00	1.49
1938	37.12	37.59	405427	219498	185929	120273.20	0.30	0.00	0.00	0.69
1939	37.12	37.59	405644	219614	186030	120340.70	0.30	0.00	0.00	7.94
1940	37.12	37.59	405855	219724	186131	120404.48	0.30	0.00	0.00	0.72
1941	37.12	37.59	406065	219833	186232	120467.34	0.30	0.00	0.00	7.36
1942	37.12	37.59	406276	219943	186333	120530.06	0.30	0.00	0.00	0.69
1943	37.12	37.59	406490	220056	186434	120593.30	0.30	0.00	0.00	0.41
1944	37.12	37.59	406711	220177	186534	120657.68	0.30	0.00	0.00	5.46
1945	37.12	37.59	406922	220287	186635	120720.66	0.30	0.00	0.00	2.29
1946	37.12	37.59	407136	220400	186736	120783.78	0.30	0.00	0.00	0.57
1947	37.12	37.58	407349	220512	186837	120846.42	0.30	0.00	0.00	5.18
1948	37.12	37.58	407559	220621	186938	120906.69	0.30	0.00	0.00	5.34
1949	37.12	37.58	407774	220735	187039	120964.65	0.30	0.00	0.00	2.52
1950	37.12	37.58	407988	220848	187140	121021.88	0.30	0.00	0.00	5.84
1951	37.12	37.58	408201	220960	187241	121079.35	0.30	0.00	0.00	0.53
1952	37.12	37.58	408415	221073	187342	121137.50	0.30	0.00	0.00	0.92
1953	37.12	37.58	408625	221182	187443	121194.67	0.30	0.00	0.00	0.08
1954	37.12	37.58	408841	221297	187544	121253.37	0.30	0.00	0.00	2.91
1955	37.12	37.58	409056	221411	187645	121310.50	0.30	0.00	0.00	1.31
1956	37.12	37.58	409269	221522	187747	121367.67	0.30	0.00	0.00	0.61
1957	37.12	37.58	409483	221635	187848	121426.06	0.30	0.00	0.00	0.08
1958	37.12	37.57	409694	221745	187949	121483.93	0.30	0.00	0.00	0.21
1959	37.12	37.57	409913	221863	188050	121543.75	0.30	0.00	0.00	1.32
1960	37.12	37.57	410131	221980	188151	121604.29	0.30	0.00	0.00	0.08
1961	37.12	37.57	410340	222088	188252	121661.46	0.30	0.00	0.00	0.83
1962	37.12	37.57	410549	222196	188353	121717.45	0.30	0.00	0.00	3.00
1963	37.12	37.57	410760	222306	188454	121775.03	0.30	0.00	0.00	0.83
1964	37.12	37.57	410969	222414	188555	121832.28	0.30	0.00	0.00	0.49
1965	37.12	37.57	411181	222525	188656	121889.83	0.30	0.00	0.00	0.49
1966	37.12	37.57	411393	222636	188757	121947.50	0.30	0.00	0.00	0.19
1967	37.12	37.57	411602	222745	188857	122004.89	0.30	0.00	0.00	7.72
1968	37.12	37.57	411812	222854	188958	122061.80	0.30	0.00	0.00	0.08
1969	37.12	37.57	412027	222968	189059	122120.22	0.30	0.00	0.00	4.80
1970	37.12	37.57	412238	223078	189160	122178.29	0.30	0.00	0.00	4.24
1971	37.12	37.57	412452	223191	189261	122237.36	0.30	0.00	0.00	0.36
1972	37.12	37.56	412664	223302	189362	122295.03	0.30	0.00	0.00	0.58
1973	37.12	37.56	412881	223418	189463	122353.82	0.30	0.00	0.00	1.89
1974	37.12	37.56	413097	223533	189564	122411.97	0.30	0.00	0.00	1.49
1975	37.12	37.56	413310	223645	189665	122469.14	0.30	0.00	0.00	0.59
1976	37.12	37.56	413526	223760	189766	122526.87	0.30	0.00	0.00	0.46
1977	37.12	37.56	413746	223879	189867	122585.73	0.30	0.00	0.00	4.95
1978	37.12	37.56	413957	223989	189968	122642.63	0.30	0.00	0.00	0.53
1979	37.12	37.56	414172	224103	190069	122700.63	0.30	0.00	0.00	7.30
1980	37.12	37.56	414391	224221	190170	122760.04	0.30	0.00	0.00	0.37
1981	37.12	37.56	414604	224333	190271	122818.53	0.30	0.00	0.00	2.42
1982	37.12	37.56	414816	224444	190372	122875.32	0.30	0.00	0.00	1.45
1983	37.12	37.56	415029	224556	190473	122933.04	0.30	0.00	0.00	7.67
1984	37.12	37.56	415241	224667	190574	122989.64	0.30	0.00	0.00	10.13
1985	37.12	37.55	415453	224778	190675	123046.32	0.30	0.00	0.00	0.02
1986	37.12	37.55	415661	224885	190776	123102.64	0.30	0.00	0.00	0.61
1987	37.12	37.55	415873	224996	190877	123160.36	0.30	0.00	0.00	0.16
1988	37.12	37.55	416087	225109	190978	123218.06	0.30	0.00	0.00	1.12
1989	37.12	37.55	416299	225220	191079	123276.20	0.30	0.00	0.00	4.50
1990	37.12	37.55	416513	225333	191180	123334.92	0.30	0.00	0.00	1.22
1991	37.12	37.55	416731	225450	191281	123393.74	0.30	0.00	0.00	16.92
1992	37.12	37.55	416944	225562	191382	123452.37	0.30	0.00	0.00	7.24
1993	37.12	37.55	417158	225675	191483	123510.42	0.30	0.00	0.00	0.30
1994	37.12	37.55	417372	225788	191584	123568.07	0.30	0.00	0.00	4.29
1995	37.12	37.55	417579	225894	191685	123624.31	0.30	0.00	0.00	0.11
1996	37.12	37.55	417789	226003	191786	123681.04	0.30	0.00	0.00	0.88
1997	37.12	37.55	418000	226113	191887	123738.92	0.30	0.00	0.00	9.85
1998	37.12	37.55	418215	226227	191988	123797.75	0.30	0.00	0.00	0.58
1999	37.12	37.55	418428	226339	192089	123855.38	0.30	0.00	0.00	19.23
2000	37.12	37.55	418639	226449	192190	123912.61	0.30	0.00	0.00	3.10
2001	37.12	37.55	418857	226566	192291	123971.73	0.30	0.00	0.00	0.07
2002	37.12	37.55	419075	226684	192391	124030.50	0.30	0.00	0.00	0.49
2003	37.12	37.55	419286	226794	192492	124088.10	0.30	0.00	0.00	5.33
2004	37.12	37.55	419509	226916	192593	124148.75	0.30	0.00	0.00	17.23
2005	37.12	37.55	419723	227029	192694	124207.30	0.30	0.00	0.00	1.04
2006	37.12	37.55	419941	227146	192795	124265.51	0.30	0.00	0.00	1.73
2007	37.12	37.55	420151	227255	192896	124322.39	0.30	0.00	0.00	0.08
2008	37.12	37.55	420364	227367	192997	124379.72	0.30	0.00	0.00	0.73
2009	37.12	37.55	420580	227482	193098	124438.24	0.30	0.00	0.00	0.19
2010	37.12	37.55	420792	227593	193199	124495.59	0.30	0.00	0.00	31.23
2011	37.12	37.55	421006	227706	193300	124553.77	0.30	0.00	0.00	1.66
2012	37.12	37.55	421226	227825	193401	124613.22	0.30	0.00	0.00	0.05
2013	37.12	37.55	421438	227936	193502	124670.69	0.30	0.00	0.00	1.22
2014	37.12	37.55	421651	228048	193603	124728.99	0.30	0.00	0.00	2.48
2015	37.12	37.54	421864	228160	193704	124786.99	0.30	0.00	0.00	9.66
2016	37.12	37.54	422075	228270	193805	124844.49	0.30	0.00	0.00	10.01
2017	37.12	37.54	422285	228379	193906	124901.30	0.30	0.00	0.00	0.75
2018	37.12	37.54	422497	228490	194007	124957.88	0.30	0.00	0.00	9.78
2019	37.12	37.54	422719	228611	194108	125017.34	0.30	0.00	0.00	2.39
2020	37.12	37.54	422932	228723	194209	125074.99	0.30	0.00	0.00	27.07
2021	37.12	37.54	423145	228835	194310	125132.94	0.30	0.00	0.00	1.38
2022	37.12	37.54	423359	228948	194411	125190.64	0.30	0.00	0.00	0.03
2023	37.12	37.54	423577	229065	194512	125249.79	0.30	0.00	0.00	2.92
2024	37.12	37.54	423794	229181	194613	125308.41	0.30	0.00	0.00	4.37
2025	37.12	37.54	424007	229293	194714	125366.87	0.30	0.00	0.00	3.50
2026	37.12	37.54	424223	229408	194815	125425.07	0.30	0.00	0.00	0.38
2027	37.12	37.54	424433	229517	194916	125481.44	0.30	0.00	0.00	0.94
2028	37.12	37.54	424644	229627	195017	125537.68	0.30	0.00	0.00	0.80
2029	37.12	37.54	424857	229739	195118	125594.99	0.30	0.00	0.00	2.07
2030	37.12	37.54	425070	229851	195219	125652.77	0.30	0.00	0.00	3.66
2031	37.12	37.54	425280	229960	195320	125709.67	0.30	0.00	0.00	2.17
2032	37.12	37.54	425498	230077	195421	125768.66	0.30	0.00	0.00	19.83
2033	37.12	37.54	425709	230187	195522	125825.47	0.30	0.00	0.00	1.29
2034	37.12	37.54	425922	230299	195623	125883.51	0.30	0.00	0.00	1.18
2035	37.12	37.54	426140	230416	195724	125942.53	0.30	0.00	0.00	16.77
2036	37.12	37.54	426353	230528	195825	126000.01	0.30	0.00	0.00	2.16
2037	37.12	37.54	426568	230642	195926	126057.67	0.30	0.00	0.00	0.59
2038	37.12	37.54	426787	230760	196027	126116.92	0.30	0.00	0.00	0.86
2039	37.12	37.54	426998	230870	196128	126174.51	0.30	0.00	0.00	1.04
2040	37.12	37.54	427213	230984	196229	126233.68	0.30	0.00	0.00	3.36
2041	37.12	37.54	427426	231096	196330	126291.97	0.30	0.00	0.00	0.90
2042	37.12	37.54	427646	231215	196431	126351.47	0.30	0.00	0.00	8.46
2043	37.12	37.54	427855	231323	196532	126408.01	0.30	0.00	0.00	7.22
2044	37.12	37.54	428063	231430	196633	126465.15	0.30	0.00	0.00	38.21
2045	37.12	37.54	428275	231541	196734	126522.04	0.30	0.00	0.00	0.50
2046	37.12	37.54	428491	231656	196835	126580.81	0.30	0.00	0.00	9.35
2047	37.12	37.54	428701	231765	196936	126637.32	0.30	0.00	0.00	3.23
2048	37.12	37.54	428914	231877	197037	126694.73	0.30	0.00	0.00	1.84
2049	37.12	37.54	429130	231992	197138	126753.14	0.30	0.00	0.00	4.33
2050	37.12	37.54	429345	232106	197239	126811.52	0.30	0.00	0.00	10.27
2051	37.12	37.54	429560	232220	197340	126869.87	0.30	0.00	0.00	0.65
2052	37.12	37.54	429780	232339	197441	126929.85	0.30	0.00	0.00	9.53
2053	37.12	37.54	429989	232447	197542	126986.88	0.30	0.00	0.00	4.20
2054	37.12	37.54	430203	232560	197643	127045.35	0.30	0.00	0.00	1.94
2055	37.12	37.54	430416	232672	197744	127103.30	0.30	0.00	0.00	2.94
2056	37.12	37.54	430629	232784	197845	127160.96	0.30	0.00	0.00	0.95
2057	37.12	37.54	430845	232899	197946	127219.55	0.30	0.00	0.00	1.01
2058	37.12	37.54	431060	233013	198047	127277.37	0.30	0.00	0.00	7.29
2059	37.12	37.54	431270	233122	198148	127334.22	0.30	0.00	0.00	9.40
2060	37.12	37.54	431482	233233	198249	127391.80	0.30	0.00	0.00	19.06
2061	37.12	37.54	431699	233349	198350	127452.02	0.30	0.00	0.00	4.13
2062	37.12	37.54	431913	233462	198451	127511.92	0.30	0.00	0.00	0.09
2063	37.12	37.54	432135	233583	198552	127572.72	0.30	0.00	0.00	0.69
2064	37.12	37.54	432345	233692	198653	127630.54	0.30	0.00	0.00	31.03
2065	37.12	37.54	432559	233805	198754	127688.98	0.30	0.00	0.00	0.38
2066	37.12	37.54	432771	233916	198855	127746.72	0.30	0.00	0.00	1.14
2067	37.12	37.54	432985	234029	198956	127804.17	0.30	0.00	0.00	7.28
2068	37.12	37.54	433196	234139	199057	127860.64	0.30	0.00	0.00	5.49
2069	37.12	37.54	433407	234249	199158	127918.17	0.30	0.00	0.00	2.38
2070	37.12	37.54	433623	234364	199259	127976.68	0.30	0.00	0.00	2.52
2071	37.12	37.54	433840	234480	199360	128036.17	0.30	0.00	0.00	2.50
2072	37.12	37.54	434055	234594	199461	128094.35	0.30	0.00	0.00	7.81
2073	37.12	37.54	434276	234714	199562	128155.05	0.30	0.00	0.00	0.65
2074	37.12	37.54	434489	234826	199663	128213.50	0.30	0.00	0.00	14.73
2075	37.12	37.54	434700	234936	199764	128271.18	0.30	0.00	0.00	2.56
2076	37.12	37.54	434913	235048	199865	128328.79	0.30	0.00	0.00	1.60
2077	37.12	37.54	435126	235160	199966	128386.34	0.30	0.00	0.00	1.24
2078	37.12	37.54	435339	235272	200067	128444.79	0.30	0.00	0.00	23.29
2079	37.12	37.54	435552	235384	200168	128502.86	0.30	0.00	0.00	2.45
2080	37.12	37.54	435762	235493	200269	128558.83	0.30	0.00	0.00	2.77
2081	37.12	37.54	435975	235605	200370	128616.16	0.30	0.00	0.00	14.32
2082	37.12	37.54	436191	235720	200471	128674.22	0.29	0.00	0.00	6.73
2083	37.12	37.54	436405	235833	200572	128731.71	0.29	0.00	0.00	12.16
2084	37.12	37.54	436619	235946	200673	128789.34	0.29	0.00	0.00	1.36
2085	37.12	37.54	436836	236062	200774	128847.19	0.29	0.00	0.00	0.38
2086	37.12	37.54	437048	236173	200875	128904.55	0.29	0.00	0.00	5.20
2087	37.12	37.54	437269	236293	200976	128963.80	0.29	0.00	0.00	4.13
2088	37.12	37.54	437479	236402	201077	129020.85	0.29	0.00	0.00	42.11
2089	37.12	37.54	437695	236517	201178	129078.17	0.29	0.00	0.00	23.77
2090	37.12	37.54	437908	236629	201279	129136.00	0.29	0.00	0.00	23.65
2091	37.12	37.53	438117	236737	201380	129192.29	0.29	0.00	0.00	39.04
2092	37.12	37.53	438332	236851	201481	129250.48	0.29	0.00	0.00	1.67
2093	37.12	37.53	438545	236963	201582	129307.24	0.29	0.00	0.00	0.88
2094	37.12	37.53	438757	237074	201683	129364.74	0.29	0.00	0.00	25.51
2095	37.12	37.53	438971	237187	201784	129422.31	0.29	0.00	0.00	0.96
2096	37.12	37.53	439184	237299	201885	129480.33	0.29	0.00	0.00	2.88
2097	37.12	37.53	439394	237408	201986	129537.42	0.29	0.00	0.00	12.39
2098	37.12	37.53	439608	237521	202087	129595.84	0.29	0.00	0.00	31.57
2099	37.12	37.53	439821	237633	202188	129652.90	0.29	0.00	0.00	1.30
2100	37.12	37.53	440033	237744	202289	129709.38	0.29	0.00	0.00	24.26
2101	37.12	37.53	440253	237863	202390	129767.84	0.29	0.00	0.00	1.98
2102	37.12	37.53	440464	237973	202491	129825.01	0.29	0.00	0.00	14.19
2103	37.12	37.53	440680	238088	202592	129883.97	0.29	0.00	0.00	9.20
2104	37.12	37.53	440895	238202	202693	129942.32	0.29	0.00	0.00	2.18
2105	37.12	37.53	441107	238313	202794	129999.81	0.29	0.00	0.00	0.93
2106	37.12	37.53	441321	238426	202895	130058.40	0.29	0.00	0.00	3.46
2107	37.12	37.53	441534	238538	202996	130115.94	0.29	0.00	0.00	0.19
2108	37.12	37.53	441748	238651	203097	130173.23	0.29	0.00	0.00	54.43
2109	37.12	37.53	441958	238760	203198	130229.42	0.29	0.00	0.00	6.09
2110	37.12	37.53	442175	238876	203299	130288.68	0.29	0.00	0.00	18.27
2111	37.12	37.53	442391	238991	203400	130347.22	0.29	0.00	0.00	28.50
2112	37.12	37.53	442598	239097	203501	130403.02	0.29	0.00	0.00	48.33
2113	37.12	37.53	442814	239212	203602	130461.66	0.29	0.00	0.00	4.97
2114	37.12	37.53	443027	239324	203703	130519.64	0.29	0.00	0.00	40.56
2115	37.12	37.53	443235	239431	203804	130581.03	0.29	0.00	0.00	0.76
2116	37.12	37.53	443456	239551	203905	130646.34	0.29	0.00	0.00	0.06
2117	37.12	37.53	443667	239661	204006	130708.89	0.29	0.00	0.00	34.65
2118	37.12	37.53	443890	239783	204107	130773.86	0.29	0.00	0.00	14.23
2119	37.12	37.53	444102	239894	204208	130835.21	0.29	0.00	0.00	8.54
2120	37.12	37.53	444319	240010	204309	130898.74	0.29	0.00	0.00	4.86
2121	37.12	37.53	444537	240127	204410	130962.31	0.29	0.00	0.00	25.00
2122	37.12	37.53	444749	240238	204511	131024.79	0.29	0.00	0.00	66.26
2123	37.12	37.53	444961	240349	204612	131087.32	0.29	0.00	0.00	2.29
2124	37.12	37.53	445175	240462	204713	131149.57	0.29	0.00	0.00	2.81
2125	37.12	37.53	445386	240572	204814	131211.81	0.29	0.00	0.00	1.98
2126	37.12	37.53	445605	240690	204915	131276.72	0.29	0.00	0.00	8.45
2127	37.12	37.53	445818	240802	205016	131340.06	0.29	0.00	0.00	1.01
2128	37.12	37.53	446032	240915	205117	131403.98	0.29	0.00	0.00	0.69
2129	37.12	37.53	446251	241033	205218	131468.38	0.29	0.00	0.00	21.44
2130	37.12	37.53	446469	241150	205319	131533.29	0.29	0.00	0.00	3.59
2131	37.12	37.53	446679	241259	205420	131596.00	0.29	0.00	0.00	6.24
2132	37.12	37.53	446892	241371	205521	131659.99	0.29	0.00	0.00	19.09
2133	37.12	37.53	447104	241482	205622	131723.43	0.29	0.00	0.00	32.70
2134	37.12	37.53	447320	241597	205723	131788.66	0.29	0.00	0.00	4.26
2135	37.12	37.53	447531	241707	205824	131851.63	0.29	0.00	0.00	27.92
2136	37.12	37.53	447743	241818	205925	131914.61	0.29	0.00	0.00	11.29
2137	37.12	37.53	447955	241929	206026	131977.88	0.29	0.00	0.00	2.43
2138	37.12	37.53	448172	242045	206127	132043.84	0.29	0.00	0.00	18.32
2139	37.12	37.53	448388	242160	206228	132107.56	0.29	0.00	0.00	23.91
2140	37.12	37.53	448599	242270	206329	132170.56	0.29	0.00	0.00	6.54
2141	37.12	37.52	448810	242380	206430	132232.57	0.29	0.00	0.00	32.48
2142	37.12	37.52	449026	242495	206531	132297.23	0.29	0.00	0.00	0.34
2143	37.12	37.52	449242	242610	206632	132361.29	0.29	0.00	0.00	11.78
2144	37.12	37.52	449453	242720	206733	132422.62	0.29	0.00	0.00	0.28
2145	37.12	37.52	449663	242829	206834	132485.46	0.29	0.00	0.00	6.94
2146	37.12	37.52	449876	242941	206935	132549.83	0.29	0.00	0.00	49.57
2147	37.12	37.52	450084	243048	207036	132611.86	0.29	0.00	0.00	46.58
2148	37.12	37.52	450295	243158	207137	132674.82	0.29	0.00	0.00	21.11
2149	37.12	37.52	450510	243272	207238	132738.95	0.29	0.00	0.00	5.48
2150	37.12	37.52	450721	243382	207339	132801.58	0.29	0.00	0.00	4.71
2151	37.12	37.52	450936	243496	207440	132864.74	0.29	0.00	0.00	2.52
2152	37.12	37.52	451148	243607	207541	132928.46	0.29	0.00	0.00	11.20
2153	37.12	37.52	451358	243716	207642	132992.33	0.29	0.00	0.00	16.58
2154	37.12	37.51	451571	243828	207743	133055.51	0.29	0.00	0.00	41.98
2155	37.12	37.51	451782	243938	207844	133117.83	0.29	0.00	0.00	4.65
2156	37.12	37.51	451997	244052	207945	133181.82	0.29	0.00	0.00	0.36
2157	37.12	37.51	452217	244171	208046	133246.77	0.29	0.00	0.00	8.52
2158	37.12	37.51	452427	244280	208147	133308.35	0.29	0.00	0.00	62.55
2159	37.12	37.51	452643	244395	208248	133372.01	0.29	0.00	0.00	12.08
2160	37.12	37.50	452858	244509	208349	133434.79	0.29	0.00	0.00	16.42
2161	37.12	37.49	453070	244620	208450	133496.48	0.29	0.00	0.00	55.13
2162	37.12	37.48	453283	244732	208551	133559.57	0.29	0.00	0.00	3.15
2163	37.12	37.46	453504	244852	208652	133624.35	0.29	0.00	0.00	3.71
2164	37.12	37.44	453718	244965	208753	133687.31	0.29	0.00	0.00	0.00
2165	37.12	254.86	454250	245276	208974	133844.21	0.29	0.00	0.00	49374.89
2166	37.12	201.06	454607	245383	209224	133947.96	0.29	0.00	0.00	4529.91
2167	37.12	164.80	454938	245504	209434	134045.56	0.29	0.00	0.00	2460.84
2168	37.12	138.55	455215	245614	209601	134126.67	0.29	0.00	0.00	6115.82
2169	37.12	116.04	455501	245724	209777	134211.23	0.29	0.00	0.00	1384.96
2170	37.12	100.29	455748	245835	209913	134283.69	0.29	0.00	0.00	5655.10
2171	37.12	87.44	455997	245944	210053	134356.81	0.29	0.00	0.00	1718.11
2172	37.12	78.66	456254	246059	210195	134434.03	0.29	0.00	0.00	8762.04
2173	37.12	71.10	456498	246168	210330	134504.04	0.29	0.00	0.00	922.79
2174	37.12	65.08	456751	246283	210468	134577.35	0.29	0.00	0.00	2677.31
2175	37.12	61.60	456978	246394	210584	134643.32	0.29	0.00	0.00	550.33
2176	37.12	58.76	457222	246508	210714	134714.83	0.29	0.00	0.00	1753.94
2177	37.12	56.48	457467	246620	210847	134787.40	0.29	0.00	0.00	138.45
2178	37.12	54.19	457695	246735	210960	134855.62	0.29	0.00	0.00	1422.37
2179	37.12	52.09	457926	246847	211079	134924.78	0.29	0.00	0.00	437.22
2180	37.12	50.41	458157	246960	211197	134991.47	0.29	0.00	0.00	164.96
2181	37.12	48.90	458380	247071	211309	135056.59	0.29	0.00	0.00	136.18
2182	37.12	47.25	458600	247186	211414	135121.71	0.29	0.00	0.00	159.15
2183	37.12	45.92	458823	247298	211525	135188.10	0.29	0.00	0.00	65.19
2184	37.12	44.69	459042	247414	211628	135252.69	0.29	0.00	0.00	45.32
2185	37.12	43.88	459256	247526	211730	135315.03	0.29	0.00	0.00	97.24
2186	37.12	43.28	459477	247642	211835	135380.90	0.29	0.00	0.00	42.13
2187	37.12	42.70	459695	247758	211937	135444.39	0.29	0.00	0.00	23.51
2188	37.12	42.26	459912	247871	212041	135508.58	0.29	0.00	0.00	176.43
2189	37.12	41.99	460137	247984	212153	135573.90	0.29	0.00	0.00	212.44
2190	37.12	41.72	460352	248092	212260	135638.32	0.29	0.00	0.00	131.42
2191	37.12	41.46	460569	248206	212363	135704.59	0.29	0.00	0.00	54.13
2192	37.12	41.26	460790	248321	212469	135770.88	0.29	0.00	0.00	22.44
2193	37.12	41.09	461002	248428	212574	135833.55	0.29	0.00	0.00	38.36
2194	37.12	40.92	461218	248540	212678	135896.88	0.29	0.00	0.00	21.19
2195	37.12	40.77	461441	248657	212784	135962.75	0.29	0.00	0.00	44.55
2196	37.12	40.66	461652	248764	212888	136025.11	0.29	0.00	0.00	34.04
2197	37.12	40.53	461868	248875	212993	136088.77	0.29	0.00	0.00	104.19
2198	37.12	40.46	462080	248985	213095	136152.08	0.29	0.00	0.00	15.18
2199	37.12	40.37	462294	249095	213199	136215.53	0.29	0.00	0.00	13.46
2200	37.12	40.26	462509	249209	213300	136279.41	0.29	0.00	0.00	16.72
2201	37.12	40.20	462718	249317	213401	136336.11	0.29	0.00	0.00	22.31
2202	37.12	40.17	462926	249423	213503	136392.48	0.29	0.00	0.00	18.51
2203	37.12	40.10	463141	249536	213605	136453.76	0.29	0.00	0.00	18.25
2204	37.12	40.04	463357	249651	213706	136516.38	0.29	0.00	0.00	94.96
2205	37.12	39.99	463580	249771	213809	136582.77	0.29	0.00	0.00	14.38
2206	37.12	39.95	463797	249887	213910	136646.82	0.29	0.00	0.00	16.34
2207	37.12	39.90	464009	249997	214012	136710.07	0.29	0.00	0.00	11.58
2208	37.12	39.86	464224	250111	214113	136770.67	0.29	0.00	0.00	17.49
2209	37.12	39.81	464435	250221	214214	136831.87	0.29	0.00	0.00	10.39
2210	37.12	39.78	464648	250333	214315	136894.99	0.29	0.00	0.00	14.93
2211	37.12	39.72	464865	250449	214416	136959.47	0.29	0.00	0.00	92.63
2212	37.12	39.66	465082	250565	214517	137023.91	0.29	0.00	0.00	8.32
2213	37.12	39.62	465298	250680	214618	137087.17	0.29	0.00	0.00	45.48
2214	37.12	39.57	465523	250802	214721	137153.48	0.29	0.00	0.00	22.11
2215	37.12	39.50	465741	250918	214823	137218.97	0.29	0.00	0.00	12.85
