Record started: 2021-08-04 20:16:15.840846 (Original fitness from cfg file: 165.85310592240035)
['MDEXEC', 'charmm']
['MDINP', 'Molecules/im21_clap/im21.inp']
['MDOUT', '/dev/shm/im21_clap_opt.log']
['QMOUT', 'Molecules/im21_clap/im21_freq.log']
['PARAM_FILENAME', 'FF_GenOpt_results/im21_clap/parameters.str']
['POPULATION_FILENAME', 'FF_GenOpt_results/im21_clap/lastPopulation_im21_clap.txt']
['LOG_FILENAME', 'FF_GenOpt_results/im21_clap/convergence_im21_clap.log']
['GENERATIONS', '10000']
['POPULATION_SIZE', '200']
['MUTATIONS_PER_GENERATION', '50']
['STEP_SIZE', '0.05']
['CROSSOVER_BLX', '0.7']
['CROSSOVER_SBX', '0.25']
['CROSSOVER_UNIFORM', '0.05']
['MINIMUM_IMPROVEMENT', '0.0001']
['MINIMUM_DIVERSITY', '0.0001']
['PARAMETER', 'im21b1', 'bond', '0', '1000', '340.0']
['PARAMETER', 'im21b2', 'bond', '0', '1000', '340.0']
['PARAMETER', 'im21b3', 'bond', '0', '1000', '267.8']
['PARAMETER', 'im21b4', 'bond', '0', '1000', '367.0']
['PARAMETER', 'im21b5', 'bond', '0', '1000', '367.0']
['PARAMETER', 'im21b6', 'bond', '0', '1000', '519.7']
['PARAMETER', 'im21b7', 'bond', '0', '1000', '336.8']
['PARAMETER', 'im21b8', 'bond', '0', '1000', '476.7']
['PARAMETER', 'im21b9', 'bond', '0', '1000', '426.7']
['PARAMETER', 'im21a1', 'angle', '0', '100', '33.00']
['PARAMETER', 'im21a2', 'angle', '0', '100', '33.00']
['PARAMETER', 'im21a3', 'angle', '0', '100', '37.47']
['PARAMETER', 'im21a4', 'angle', '0', '100', '37.47']
['PARAMETER', 'im21a5', 'angle', '0', '100', '69.95']
['PARAMETER', 'im21a6', 'angle', '0', '100', '34.98']
['PARAMETER', 'im21a7', 'angle', '0', '100', '69.95']
['PARAMETER', 'im21a8', 'angle', '0', '100', '69.95']
['PARAMETER', 'im21a9', 'angle', '0', '100', '37.47']
['PARAMETER', 'im21a10', 'angle', '0', '100', '34.98']
['PARAMETER', 'im21a11', 'angle', '0', '100', '34.98']
['PARAMETER', 'im21a12', 'angle', '0', '100', '58.31']
['PARAMETER', 'im21a13', 'angle', '0', '100', '69.95']
['PARAMETER', 'im21a14', 'angle', '0', '100', '69.95']
['PARAMETER', 'im21d1', 'dihedral', '-30', '30', '5.97']
['PARAMETER', 'im21d2', 'dihedral', '-30', '30', '0.16']
['PARAMETER', 'im21d3', 'dihedral', '-30', '30', '7.62']
['PARAMETER', 'im21d4', 'dihedral', '-30', '30', '3.97']
['PARAMETER', 'im21d5', 'dihedral', '-30', '30', '0.00']
['PARAMETER', 'im21d6', 'dihedral', '-30', '30', '3.97']
['PARAMETER', 'im21d7', 'dihedral', '-30', '30', '-0.63']
['PARAMETER', 'im21d8', 'dihedral', '-30', '30', '0.06']
['PARAMETER', 'im21d9', 'dihedral', '-30', '30', '7.62']
['PARAMETER', 'im21d10', 'dihedral', '-30', '30', '-0.85']
['PARAMETER', 'im21d11', 'dihedral', '-30', '30', '5.97']
['PARAMETER', 'im21d12', 'dihedral', '-30', '30', '5.97']
['PARAMETER', 'im21d13', 'dihedral', '-30', '30', '3.97']
['PARAMETER', 'im21d14', 'dihedral', '-30', '30', '3.97']
['PARAMETER', 'im21d15', 'dihedral', '-30', '30', '0.00']
['PARAMETER', 'im21d16', 'dihedral', '-30', '30', '7.62']
['PARAMETER', 'im21d17', 'dihedral', '-30', '30', '7.62']
['PARAMETER', 'im21d18', 'dihedral', '-30', '30', '0.73']
['PARAMETER', 'im21d19', 'dihedral', '-30', '30', '0.095']

Gen	BestF	MeanF	TEvals	GEvals	REvals	t	t/eval	Delta	Improv	Divers
2728	38.71	38.99	561330	308266	253064	183003.39	0.33	0.00	0.00	0.78
2729	38.71	38.98	561538	308373	253165	183071.70	0.33	0.00	0.00	13.62
2730	38.70	38.97	561650	308484	253166	183108.79	0.33	0.01	0.00	0.00
2731	38.70	38.96	561860	308593	253267	183178.44	0.33	0.00	0.00	0.65
2732	38.70	38.95	562079	308711	253368	183249.99	0.33	0.00	0.00	8.98
2733	38.70	38.94	562297	308828	253469	183320.30	0.33	0.00	0.00	0.24
2734	38.70	38.93	562511	308941	253570	183390.40	0.33	0.00	0.00	9.98
2735	38.70	38.92	562731	309060	253671	183462.72	0.33	0.00	0.00	0.20
2736	38.70	38.91	562946	309174	253772	183533.69	0.33	0.00	0.00	0.66
2737	38.70	38.91	563156	309283	253873	183602.50	0.33	0.00	0.00	0.67
2738	38.70	38.90	563371	309397	253974	183673.13	0.33	0.00	0.00	0.76
2739	38.70	38.89	563583	309508	254075	183743.94	0.33	0.00	0.00	0.00
2740	38.70	38.88	563798	309622	254176	183813.83	0.33	0.00	0.00	0.66
2741	38.70	38.88	564010	309733	254277	183883.35	0.33	0.00	0.00	4.17
2742	38.64	38.87	564125	309847	254278	183920.67	0.33	0.06	0.00	4.50
2743	38.64	38.87	564340	309961	254379	183991.01	0.33	0.00	0.00	0.82
2744	38.64	38.86	564557	310077	254480	184062.32	0.33	0.00	0.00	0.71
2745	38.64	38.86	564769	310187	254582	184131.85	0.33	0.00	0.00	0.38
2746	38.64	38.85	564984	310301	254683	184201.69	0.33	0.00	0.00	0.91
2747	38.64	38.85	565201	310416	254785	184272.30	0.33	0.00	0.00	0.11
2748	38.64	38.84	565416	310530	254886	184342.43	0.33	0.00	0.00	0.67
2749	38.64	38.84	565632	310645	254987	184412.85	0.33	0.00	0.00	0.70
2750	38.64	38.83	565845	310757	255088	184482.45	0.33	0.00	0.00	0.69
2751	38.55	38.82	565960	310871	255089	184520.31	0.33	0.09	0.00	170.33
2752	38.55	38.82	566179	310989	255190	184591.14	0.33	0.00	0.00	0.05
2753	38.55	38.81	566395	311104	255291	184661.92	0.33	0.00	0.00	0.01
2754	38.55	38.81	566609	311217	255392	184731.48	0.33	0.00	0.00	0.00
2755	38.55	38.80	566826	311333	255493	184801.63	0.33	0.00	0.00	0.50
2756	38.54	38.79	566939	311445	255494	184838.23	0.33	0.01	0.00	0.03
2757	38.54	38.79	567160	311565	255595	184910.05	0.33	0.00	0.00	1.15
2758	38.54	38.78	567369	311673	255696	184978.79	0.33	0.00	0.00	0.01
2759	38.54	38.78	567584	311787	255797	185048.34	0.33	0.00	0.00	0.01
2760	38.54	38.77	567799	311901	255898	185118.41	0.33	0.00	0.00	221.01
2761	38.54	38.77	568012	312013	255999	185188.70	0.33	0.00	0.00	119.14
2762	38.54	38.76	568223	312123	256100	185257.60	0.33	0.00	0.00	56.74
2763	38.54	38.76	568439	312238	256201	185327.76	0.33	0.00	0.00	0.01
2764	38.54	38.76	568654	312352	256302	185397.79	0.33	0.00	0.00	0.19
2765	38.54	38.75	568872	312469	256403	185468.87	0.33	0.00	0.00	2.32
2766	38.54	38.75	569083	312579	256504	185537.53	0.33	0.00	0.00	0.32
2767	38.54	38.75	569297	312692	256605	185607.54	0.33	0.00	0.00	4.64
2768	38.54	38.74	569510	312804	256706	185675.95	0.33	0.00	0.00	0.07
2769	38.54	38.74	569718	312911	256807	185744.07	0.33	0.00	0.00	0.13
2770	38.54	38.73	569934	313026	256908	185814.89	0.33	0.00	0.00	1.36
2771	38.54	38.73	570148	313139	257009	185884.63	0.33	0.00	0.00	0.07
2772	38.54	38.73	570362	313252	257110	185954.88	0.33	0.00	0.00	0.68
2773	38.54	38.72	570571	313360	257211	186023.14	0.33	0.00	0.00	0.11
2774	38.54	38.72	570781	313469	257312	186091.44	0.33	0.00	0.00	0.02
2775	38.41	38.71	570891	313578	257313	186127.27	0.33	0.13	0.00	0.00
2776	38.41	38.71	571099	313685	257414	186195.34	0.33	0.00	0.00	1.16
2777	38.41	38.71	571313	313798	257515	186265.58	0.33	0.00	0.00	0.00
2778	38.41	38.71	571529	313913	257616	186336.35	0.33	0.00	0.00	0.06
2779	38.41	38.70	571744	314027	257717	186407.88	0.33	0.00	0.00	0.01
2780	38.41	38.70	571958	314140	257818	186478.39	0.33	0.00	0.00	1.43
2781	38.41	38.70	572173	314254	257919	186549.27	0.33	0.00	0.00	7.96
2782	38.41	38.69	572387	314367	258020	186620.58	0.33	0.00	0.00	0.78
2783	38.41	38.69	572598	314477	258121	186689.91	0.33	0.00	0.00	2.71
2784	38.41	38.69	572811	314589	258222	186760.04	0.33	0.00	0.00	0.08
2785	38.41	38.68	573026	314703	258323	186830.09	0.33	0.00	0.00	0.00
2786	38.41	38.68	573240	314816	258424	186900.85	0.33	0.00	0.00	0.03
2787	38.41	38.67	573454	314929	258525	186970.84	0.33	0.00	0.00	9.57
2788	38.41	38.67	573668	315042	258626	187040.82	0.33	0.00	0.00	1.30
2789	38.41	38.67	573880	315153	258727	187109.89	0.33	0.00	0.00	0.17
2790	38.38	38.66	573999	315271	258728	187148.67	0.33	0.03	0.00	0.01
2791	38.38	38.66	574215	315386	258829	187220.24	0.33	0.00	0.00	0.07
2792	38.38	38.65	574426	315496	258930	187288.73	0.33	0.00	0.00	1.55
2793	38.38	38.65	574640	315609	259031	187358.36	0.33	0.00	0.00	0.07
2794	38.38	38.64	574854	315722	259132	187429.61	0.33	0.00	0.00	0.04
2795	38.38	38.64	575064	315831	259233	187497.98	0.33	0.00	0.00	0.25
2796	38.38	38.63	575279	315945	259334	187567.36	0.33	0.00	0.00	2.59
2797	38.38	38.63	575492	316057	259435	187637.98	0.33	0.00	0.00	0.00
2798	38.38	38.62	575704	316168	259536	187707.71	0.33	0.00	0.00	0.01
2799	38.26	38.61	575818	316281	259537	187744.99	0.33	0.12	0.00	0.69
2800	38.26	38.61	576030	316392	259638	187814.40	0.33	0.00	0.00	2.59
2801	38.26	38.61	576247	316508	259739	187885.08	0.33	0.00	0.00	2.78
2802	38.26	38.60	576459	316619	259840	187954.62	0.33	0.00	0.00	0.77
2803	38.26	38.60	576674	316733	259941	188025.21	0.33	0.00	0.00	0.02
2804	38.26	38.60	576884	316842	260042	188092.90	0.33	0.00	0.00	0.01
2805	38.26	38.59	577094	316951	260143	188161.87	0.33	0.00	0.00	0.01
2806	38.26	38.59	577307	317063	260244	188232.08	0.33	0.00	0.00	2.65
2807	38.26	38.58	577520	317175	260345	188301.14	0.33	0.00	0.00	0.57
2808	38.26	38.58	577735	317289	260446	188371.24	0.33	0.00	0.00	2.44
2809	38.26	38.57	577948	317401	260547	188440.35	0.33	0.00	0.00	0.01
2810	38.26	38.56	578163	317515	260648	188510.50	0.33	0.00	0.00	0.01
2811	38.26	38.56	578378	317629	260749	188580.84	0.33	0.00	0.00	1.93
2812	38.26	38.55	578595	317745	260850	188650.52	0.33	0.00	0.00	0.00
2813	38.26	38.55	578803	317852	260951	188718.76	0.33	0.00	0.00	0.00
2814	38.26	38.54	579014	317962	261052	188787.20	0.33	0.00	0.00	0.07
2815	38.26	38.53	579232	318079	261153	188857.67	0.33	0.00	0.00	0.31
2816	38.26	38.53	579441	318187	261254	188925.72	0.33	0.00	0.00	0.05
2817	38.26	38.52	579657	318302	261355	188995.53	0.33	0.00	0.00	0.00
2818	38.26	38.51	579867	318411	261456	189064.03	0.33	0.00	0.00	0.00
2819	38.26	38.51	580080	318523	261557	189133.73	0.33	0.00	0.00	1.88
2820	38.26	38.50	580291	318633	261658	189202.70	0.33	0.00	0.00	0.02
2821	38.26	38.50	580509	318750	261759	189273.66	0.33	0.00	0.00	0.02
2822	38.26	38.49	580725	318865	261860	189345.33	0.33	0.00	0.00	0.01
2823	38.26	38.49	580940	318979	261961	189415.76	0.33	0.00	0.00	0.07
2824	38.26	38.48	581150	319088	262062	189485.09	0.33	0.00	0.00	0.02
2825	38.26	38.48	581361	319198	262163	189555.09	0.33	0.00	0.00	0.01
2826	38.26	38.47	581573	319309	262264	189624.68	0.33	0.00	0.00	0.77
2827	38.26	38.47	581788	319423	262365	189694.56	0.33	0.00	0.00	0.01
2828	38.26	38.46	582000	319534	262466	189763.27	0.33	0.00	0.00	0.11
2829	38.26	38.46	582213	319646	262567	189832.64	0.33	0.00	0.00	0.14
2830	38.26	38.45	582428	319760	262668	189902.34	0.33	0.00	0.00	0.01
2831	38.26	38.45	582638	319868	262770	189970.61	0.33	0.00	0.00	0.00
2832	38.26	38.45	582846	319975	262871	190037.39	0.33	0.00	0.00	0.06
2833	38.26	38.44	583062	320090	262972	190107.47	0.33	0.00	0.00	0.01
2834	38.26	38.44	583272	320199	263073	190174.97	0.33	0.00	0.00	0.52
2835	38.26	38.43	583489	320315	263174	190246.23	0.33	0.00	0.00	0.02
2836	38.26	38.43	583706	320431	263275	190316.15	0.33	0.00	0.00	0.33
2837	38.26	38.43	583918	320542	263376	190384.85	0.33	0.00	0.00	0.01
2838	38.26	38.42	584138	320661	263477	190457.40	0.33	0.00	0.00	0.16
2839	38.26	38.42	584351	320773	263578	190526.72	0.33	0.00	0.00	0.01
2840	38.26	38.41	584564	320885	263679	190596.19	0.33	0.00	0.00	0.01
2841	38.26	38.41	584782	321002	263780	190667.45	0.33	0.00	0.00	0.02
2842	38.26	38.41	584993	321112	263881	190735.71	0.33	0.00	0.00	0.03
2843	38.26	38.40	585209	321227	263982	190805.60	0.33	0.00	0.00	17.40
2844	38.26	38.40	585429	321346	264083	190876.78	0.33	0.00	0.00	0.00
2845	38.26	38.40	585542	321458	264084	190913.42	0.33	0.00	0.00	0.11
2846	38.26	38.40	585753	321568	264185	190981.75	0.33	0.00	0.00	0.00
2847	38.26	38.40	585969	321683	264286	191053.01	0.33	0.00	0.00	0.05
2848	38.26	38.39	586181	321794	264387	191122.16	0.33	0.00	0.00	0.02
2849	38.26	38.39	586393	321905	264488	191190.79	0.33	0.00	0.00	0.41
2850	38.26	38.38	586602	322013	264589	191259.27	0.33	0.00	0.00	0.13
2851	38.26	38.38	586817	322127	264690	191328.92	0.33	0.00	0.00	0.02
2852	38.25	38.38	586931	322240	264691	191365.81	0.33	0.02	0.00	0.01
2853	38.25	38.37	587141	322349	264792	191434.59	0.33	0.00	0.00	0.24
2854	38.25	38.37	587350	322457	264893	191501.88	0.33	0.00	0.00	0.00
2855	38.25	38.37	587565	322571	264994	191572.47	0.33	0.00	0.00	0.08
2856	38.23	38.37	587676	322681	264995	191609.02	0.33	0.01	0.00	16.48
2857	38.23	38.37	587888	322792	265096	191678.52	0.33	0.00	0.00	0.16
2858	38.23	38.36	588099	322902	265197	191747.61	0.33	0.00	0.00	0.00
2859	38.23	38.36	588312	323014	265298	191816.97	0.33	0.00	0.00	0.09
2860	38.23	38.36	588524	323125	265399	191886.40	0.33	0.00	0.00	0.00
2861	38.23	38.36	588741	323241	265500	191957.62	0.33	0.00	0.00	0.26
2862	38.23	38.36	588950	323349	265601	192025.88	0.33	0.00	0.00	0.41
2863	38.23	38.36	589160	323458	265702	192094.54	0.33	0.00	0.00	0.04
2864	38.23	38.35	589374	323571	265803	192164.22	0.33	0.00	0.00	0.00
2865	38.23	38.35	589591	323687	265904	192233.92	0.33	0.00	0.00	0.39
2866	38.23	38.35	589803	323798	266005	192303.36	0.33	0.00	0.00	18.52
2867	38.22	38.35	589919	323913	266006	192341.70	0.33	0.01	0.00	0.01
2868	38.22	38.35	590128	324021	266107	192410.61	0.33	0.00	0.00	0.12
2869	38.22	38.35	590344	324136	266208	192480.63	0.33	0.00	0.00	1.13
2870	38.22	38.35	590556	324247	266309	192549.79	0.33	0.00	0.00	0.00
2871	38.22	38.35	590764	324354	266410	192617.85	0.33	0.00	0.00	0.16
2872	38.22	38.35	590978	324467	266511	192688.07	0.33	0.00	0.00	0.00
2873	38.22	38.34	591195	324583	266612	192758.79	0.33	0.00	0.00	0.02
2874	38.22	38.34	591406	324693	266713	192827.38	0.33	0.00	0.00	0.16
2875	38.22	38.34	591618	324804	266814	192897.07	0.33	0.00	0.00	0.03
2876	38.22	38.34	591832	324917	266915	192966.94	0.33	0.00	0.00	0.14
2877	38.22	38.34	592049	325033	267016	193038.04	0.33	0.00	0.00	0.05
2878	38.22	38.33	592265	325148	267117	193109.39	0.33	0.00	0.00	0.05
2879	38.22	38.33	592481	325263	267218	193179.50	0.33	0.00	0.00	0.01
2880	38.22	38.33	592698	325379	267319	193250.61	0.33	0.00	0.00	0.33
2881	38.22	38.33	592910	325490	267420	193319.65	0.33	0.00	0.00	0.00
2882	38.22	38.33	593121	325600	267521	193388.19	0.33	0.00	0.00	0.16
2883	38.22	38.33	593339	325717	267622	193460.36	0.33	0.00	0.00	0.13
2884	38.22	38.33	593546	325823	267723	193528.26	0.33	0.00	0.00	0.01
2885	38.22	38.33	593757	325933	267824	193596.49	0.33	0.00	0.00	0.19
2886	38.22	38.33	593970	326045	267925	193666.19	0.33	0.00	0.00	0.00
2887	38.22	38.32	594189	326163	268026	193737.96	0.33	0.00	0.00	0.21
2888	38.22	38.32	594402	326275	268127	193807.25	0.33	0.00	0.00	0.16
2889	38.22	38.32	594619	326391	268228	193877.64	0.33	0.00	0.00	0.00
2890	38.22	38.32	594832	326503	268329	193947.53	0.33	0.00	0.00	0.01
2891	38.22	38.32	595050	326620	268430	194019.40	0.33	0.00	0.00	0.03
2892	38.22	38.32	595264	326733	268531	194089.66	0.33	0.00	0.00	0.00
2893	38.22	38.32	595472	326840	268632	194157.55	0.33	0.00	0.00	0.01
2894	38.22	38.32	595686	326953	268733	194227.58	0.33	0.00	0.00	0.67
2895	38.22	38.32	595897	327063	268834	194296.74	0.33	0.00	0.00	0.01
2896	38.20	38.31	596010	327175	268835	194333.75	0.33	0.02	0.00	1.00
2897	38.20	38.31	596222	327286	268936	194402.30	0.33	0.00	0.00	0.97
2898	38.20	38.31	596434	327397	269037	194471.66	0.33	0.00	0.00	0.02
2899	38.20	38.31	596651	327513	269138	194542.00	0.33	0.00	0.00	0.45
2900	38.20	38.31	596867	327628	269239	194613.29	0.33	0.00	0.00	0.20
2901	38.20	38.31	597077	327737	269340	194681.01	0.33	0.00	0.00	0.17
2902	38.20	38.31	597291	327850	269441	194751.08	0.33	0.00	0.00	0.05
2903	38.20	38.31	597506	327964	269542	194820.67	0.33	0.00	0.00	6.64
2904	38.20	38.31	597716	328073	269643	194889.69	0.33	0.00	0.00	0.01
2905	38.20	38.31	597926	328182	269744	194959.17	0.33	0.00	0.00	0.00
2906	38.20	38.30	598141	328296	269845	195029.16	0.33	0.00	0.00	0.03
2907	38.20	38.30	598355	328409	269946	195098.95	0.33	0.00	0.00	0.01
2908	38.20	38.30	598569	328522	270047	195170.00	0.33	0.00	0.00	0.00
2909	38.20	38.30	598681	328633	270048	195206.42	0.33	0.00	0.00	0.02
2910	38.20	38.30	598900	328751	270149	195277.18	0.33	0.00	0.00	0.01
2911	38.20	38.30	599118	328868	270250	195348.82	0.33	0.00	0.00	0.00
2912	38.20	38.30	599324	328973	270351	195416.67	0.33	0.00	0.00	0.17
2913	38.20	38.30	599538	329086	270452	195488.37	0.33	0.00	0.00	7.29
2914	38.20	38.30	599749	329196	270553	195559.11	0.33	0.00	0.00	7.27
2915	38.20	38.30	599959	329305	270654	195628.46	0.33	0.00	0.00	0.05
2916	38.20	38.29	600170	329415	270755	195698.06	0.33	0.00	0.00	10.46
2917	38.20	38.29	600385	329529	270856	195769.28	0.33	0.00	0.00	12.33
2918	38.20	38.29	600600	329643	270957	195839.75	0.33	0.00	0.00	0.00
2919	38.13	38.29	600715	329757	270958	195877.46	0.33	0.06	0.00	11.12
2920	38.13	38.29	600927	329868	271059	195946.44	0.33	0.00	0.00	0.07
2921	38.13	38.29	601141	329981	271160	196017.30	0.33	0.00	0.00	0.58
2922	38.13	38.29	601358	330097	271261	196087.68	0.33	0.00	0.00	0.62
2923	38.13	38.29	601568	330206	271362	196156.18	0.33	0.00	0.00	0.02
2924	38.13	38.29	601783	330320	271463	196225.89	0.33	0.00	0.00	0.00
2925	38.13	38.29	601997	330433	271564	196295.96	0.33	0.00	0.00	0.01
2926	38.13	38.29	602214	330549	271665	196366.14	0.33	0.00	0.00	0.02
2927	38.13	38.28	602426	330660	271766	196436.09	0.33	0.00	0.00	0.00
2928	38.13	38.28	602644	330777	271867	196507.53	0.33	0.00	0.00	0.08
2929	38.13	38.28	602856	330888	271968	196577.09	0.33	0.00	0.00	0.09
2930	38.13	38.28	603063	330994	272069	196645.17	0.33	0.00	0.00	0.06
2931	38.13	38.28	603277	331107	272170	196715.19	0.33	0.00	0.00	0.01
2932	38.13	38.28	603494	331223	272271	196785.98	0.33	0.00	0.00	0.12
2933	38.13	38.28	603702	331330	272372	196854.09	0.33	0.00	0.00	0.00
2934	38.13	38.28	603920	331447	272473	196924.93	0.33	0.00	0.00	0.06
2935	38.13	38.28	604137	331563	272574	196995.99	0.33	0.00	0.00	0.06
2936	38.13	38.28	604347	331672	272675	197064.34	0.33	0.00	0.00	0.00
2937	38.13	38.28	604560	331784	272776	197133.15	0.33	0.00	0.00	0.01
2938	38.13	38.28	604772	331895	272877	197202.26	0.33	0.00	0.00	0.06
2939	38.13	38.28	604985	332007	272978	197270.76	0.33	0.00	0.00	0.11
2940	38.13	38.27	605197	332118	273079	197339.32	0.33	0.00	0.00	7.31
2941	38.13	38.27	605409	332229	273180	197407.96	0.33	0.00	0.00	0.01
2942	38.13	38.27	605626	332345	273281	197478.80	0.33	0.00	0.00	0.11
2943	38.13	38.27	605840	332458	273382	197546.93	0.33	0.00	0.00	0.26
2944	38.13	38.27	606052	332569	273483	197616.09	0.33	0.00	0.00	0.26
2945	38.11	38.27	606164	332680	273484	197652.24	0.33	0.02	0.00	0.01
2946	38.11	38.27	606382	332797	273585	197722.55	0.33	0.00	0.00	6.31
2947	38.11	38.27	606595	332909	273686	197791.36	0.33	0.00	0.00	0.13
2948	38.11	38.27	606801	333014	273787	197858.73	0.33	0.00	0.00	0.11
2949	38.11	38.27	607015	333127	273888	197927.58	0.33	0.00	0.00	0.01
2950	38.11	38.26	607228	333239	273989	197996.48	0.33	0.00	0.00	0.01
2951	38.11	38.26	607441	333351	274090	198065.21	0.33	0.00	0.00	0.05
2952	38.11	38.26	607649	333458	274191	198132.88	0.33	0.00	0.00	0.17
2953	38.11	38.26	607862	333570	274292	198201.23	0.33	0.00	0.00	0.50
2954	38.11	38.26	608073	333680	274393	198270.29	0.33	0.00	0.00	0.01
2955	38.11	38.26	608283	333789	274494	198338.40	0.33	0.00	0.00	0.19
2956	38.11	38.26	608501	333906	274595	198408.86	0.33	0.00	0.00	0.01
2957	38.11	38.26	608715	334019	274696	198478.44	0.33	0.00	0.00	0.07
2958	38.11	38.26	608926	334129	274797	198546.97	0.33	0.00	0.00	0.01
2959	38.11	38.26	609138	334240	274898	198615.52	0.33	0.00	0.00	0.06
2960	38.11	38.26	609349	334350	274999	198683.32	0.33	0.00	0.00	0.59
2961	38.11	38.26	609563	334463	275100	198753.18	0.33	0.00	0.00	0.17
2962	38.11	38.26	609780	334579	275201	198822.72	0.33	0.00	0.00	0.01
2963	38.11	38.26	609996	334694	275302	198893.31	0.33	0.00	0.00	0.76
2964	38.11	38.26	610208	334805	275403	198962.06	0.33	0.00	0.00	0.10
2965	38.11	38.26	610421	334917	275504	199031.25	0.33	0.00	0.00	0.13
2966	38.11	38.26	610632	335027	275605	199100.84	0.33	0.00	0.00	0.38
2967	38.11	38.26	610844	335138	275706	199169.97	0.33	0.00	0.00	0.13
2968	38.11	38.25	611056	335249	275807	199238.57	0.33	0.00	0.00	0.00
2969	38.11	38.25	611269	335361	275908	199307.93	0.33	0.00	0.00	0.00
2970	38.11	38.25	611479	335470	276009	199376.15	0.33	0.00	0.00	0.01
2971	38.11	38.25	611694	335584	276110	199446.21	0.33	0.00	0.00	4.41
2972	38.11	38.25	611903	335692	276211	199515.35	0.33	0.00	0.00	0.24
2973	38.11	38.25	612118	335806	276312	199586.02	0.33	0.00	0.00	0.93
2974	38.11	38.25	612334	335921	276413	199656.67	0.33	0.00	0.00	0.37
2975	38.11	38.25	612551	336037	276514	199727.90	0.33	0.00	0.00	0.09
2976	38.11	38.25	612769	336154	276615	199799.38	0.33	0.00	0.00	0.18
2977	38.11	38.25	612980	336264	276716	199867.79	0.33	0.00	0.00	1.55
2978	38.11	38.25	613194	336377	276817	199937.47	0.33	0.00	0.00	0.23
2979	38.11	38.24	613403	336485	276918	200005.40	0.33	0.00	0.00	0.00
2980	38.11	38.24	613617	336598	277019	200075.98	0.33	0.00	0.00	8.67
2981	38.11	38.24	613830	336710	277120	200144.35	0.33	0.00	0.00	0.00
2982	38.11	38.24	614045	336824	277221	200214.54	0.33	0.00	0.00	7.17
2983	38.11	38.24	614259	336937	277322	200284.89	0.33	0.00	0.00	0.29
2984	38.11	38.24	614471	337048	277423	200354.26	0.33	0.00	0.00	0.02
2985	38.11	38.24	614682	337158	277524	200423.11	0.33	0.00	0.00	0.03
2986	38.11	38.24	614896	337271	277625	200492.45	0.33	0.00	0.00	0.01
2987	38.11	38.24	615110	337384	277726	200562.86	0.33	0.00	0.00	0.99
2988	38.11	38.24	615325	337498	277827	200633.65	0.33	0.00	0.00	0.72
2989	38.11	38.24	615537	337609	277928	200702.48	0.33	0.00	0.00	0.00
2990	38.11	38.24	615757	337728	278029	200773.91	0.33	0.00	0.00	0.04
2991	38.11	38.24	615967	337837	278130	200841.96	0.33	0.00	0.00	0.21
2992	38.11	38.24	616188	337957	278231	200913.96	0.33	0.00	0.00	0.71
2993	38.11	38.24	616400	338068	278332	200983.49	0.33	0.00	0.00	0.29
2994	38.11	38.23	616616	338183	278433	201054.53	0.33	0.00	0.00	0.17
2995	38.11	38.23	616828	338294	278534	201123.14	0.33	0.00	0.00	0.02
2996	38.11	38.23	617043	338408	278635	201192.96	0.33	0.00	0.00	0.01
2997	38.11	38.23	617253	338517	278736	201261.36	0.33	0.00	0.00	0.00
2998	38.11	38.23	617461	338624	278837	201327.51	0.33	0.00	0.00	0.78
2999	38.11	38.23	617677	338739	278938	201397.90	0.33	0.00	0.00	0.33
3000	38.11	38.23	617891	338852	279039	201467.46	0.33	0.00	0.00	4.97
3001	38.11	38.23	618107	338967	279140	201537.29	0.33	0.00	0.00	0.09
3002	38.11	38.23	618318	339077	279241	201606.71	0.33	0.00	0.00	0.97
3003	38.11	38.23	618532	339190	279342	201677.45	0.33	0.00	0.00	6.40
3004	38.11	38.23	618748	339305	279443	201748.13	0.33	0.00	0.00	0.02
3005	38.11	38.23	618962	339418	279544	201818.23	0.33	0.00	0.00	0.05
3006	38.11	38.23	619180	339535	279645	201889.77	0.33	0.00	0.00	0.09
3007	38.11	38.23	619396	339650	279746	201959.95	0.33	0.00	0.00	0.00
3008	38.11	38.23	619608	339761	279847	202029.71	0.33	0.00	0.00	0.14
3009	38.11	38.23	619820	339872	279948	202099.53	0.33	0.00	0.00	0.12
3010	38.11	38.22	620034	339985	280049	202170.21	0.33	0.00	0.00	0.79
3011	38.11	38.22	620248	340098	280150	202240.53	0.33	0.00	0.00	0.13
3012	38.11	38.22	620464	340213	280251	202310.58	0.33	0.00	0.00	0.01
3013	38.11	38.22	620670	340318	280352	202377.60	0.33	0.00	0.00	0.00
3014	38.11	38.22	620880	340427	280453	202447.07	0.33	0.00	0.00	0.00
3015	38.11	38.22	621093	340539	280554	202516.19	0.33	0.00	0.00	0.00
3016	38.11	38.22	621311	340656	280655	202586.94	0.33	0.00	0.00	0.04
3017	38.11	38.22	621527	340771	280756	202659.12	0.33	0.00	0.00	0.20
3018	38.11	38.22	621744	340887	280857	202729.96	0.33	0.00	0.00	0.00
3019	38.11	38.22	621960	341002	280958	202800.95	0.33	0.00	0.00	0.05
3020	38.11	38.21	622170	341111	281059	202869.24	0.33	0.00	0.00	0.13
3021	38.11	38.21	622386	341226	281160	202940.21	0.33	0.00	0.00	0.87
3022	38.11	38.21	622597	341336	281261	203008.99	0.33	0.00	0.00	5.68
